"","glottocode","TLI0549","TLI0552","TLI0559","TLI0560","TLI0570","TLI0578","TLI0580","TLI0582","TLI0589","TLI0592","TLI0596","TLI0597","TLI0598","TLI0604","TLI0891","TLI0892","TLI0893","TLI1099","TLI1100","TLI1101","TLI1102","TLI1112","TLI1115","TLI1116"
"2591","nucl1347","True","False","False","?","?","?","False","?","?","?","False","False","False","?","True","False","?","FALSE","FALSE","?","?","?","?","?"
"2599","nucl1454","True","True","?","?","False","False","?","True","True","True","True","?","False","?","?","?","False","?","FALSE","FALSE","FALSE","Neither",NA,NA
"2603","nucl1594","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"N"
"2604","nucl1595","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","?","?","?"
"2611","nucl1649","False","False","?","?","False","False","?","False","False","False","False","?","False","?","?","?","False","FALSE","FALSE","FALSE","?","Neither","N","N"
"2612","nucl1683","True","False","?","?","?","False","?","False","False","False","False","True","?","?","True","True","False","?","?","?","FALSE","Neither","?","?"
"2613","nucl1695","True","False","?","?","?","True","?","True","False","False","False","False","?","?","True","False","?","?","?","?","?","Neither","?","?"
"2614","nucl1696","False","False","?","?","?","False","?","False","False","False","False","False","?","?","True","True","False","?","?","?","FALSE","Neither","?","?"
"2620","nuka1242","?","False","False","?","False","False","False","False","False","False","?","?","False","?","False",NA,NA,"FALSE","FALSE","?","FALSE","Neither",NA,"M"
"2625","numa1251","?","?","?","False","True","False","False","?","False","?","False","True","?","False","True","True","?","?","FALSE","TRUE","FALSE","?",NA,NA
"2632","nunu1247","?","?","?","False","True","False","False","?","False","?","False","True","?","True","True","True","?","?","FALSE","TRUE","FALSE","?",NA,NA
"2633","nupo1240","?","False","False","?","False","False","False","True","False","True","?","?","False","?","False","?","?","FALSE","FALSE","?","FALSE","Neither",NA,NA
"2635","nuuc1236","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?","?","?"
"2641","nyam1271","?","?","False","?","False","False","False","?","False","?","?","?","?","?","False","False",NA,"?","?","?","FALSE","?",NA,"N"
"2642","nyam1276","?","?","False","False","False","?","?","True","False","False","False","?","?","False","?","?","False","TRUE","FALSE","?","?","Neither","N",NA
"2645","nyan1301","?","False","False","?","False","False","True","?","False","?","?","?","?","?","False","False","False","?","?","?","FALSE","?",NA,"N"
"2662","nyun1247","?","True","False","?","False","False","False","?","False","?","?","?","?","?","False","False",NA,"FALSE","FALSE","?","FALSE","?",NA,"N"
"2664","nzan1240","True","False","?","?","?","False","?","?","False","?","False","?","?","?","True","False","?","?","?","?","?","Neither","?","?"
"2667","ocai1244","?","False","False","?","False","False","False","False","False","False","?","?","False","?","False","?","?","FALSE","FALSE","TRUE","FALSE","Neither",NA,NA
"2674","ogea1238","True","False","False","?","?","False","?","?","?","?","?","?","?","?","False","False","?","?","?","?","FALSE","?",NA,"N"
"2685","oldh1241","False","False","False","False","False","False","False","False","False","False","False","?","False","False","True","True","?","FALSE","FALSE","FALSE","FALSE","Neither",NA,"T"
"2687","oldj1239","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?",NA,"N"
"2693","olut1240","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","TRUE","FALSE","?","?","?",NA,"M"
"2697","onaa1245","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?","?","?"
"2698","onei1249","False","True","?","?","False","False","?","?","False","?","False","?","False","?",NA,"?","False","FALSE","TRUE","FALSE","FALSE","Neither",NA,"T"
"2699","onob1238","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?","N",NA
"2705","orej1242","?","False","False","?","False","False","False","False","True","False","?","?","?","?","False",NA,"?","TRUE","FALSE","?","?","Neither",NA,NA
"2717","oroq1238","False","False","?","?","False","False","?","False","False","False","False","?","False","?","?","?","?","?","FALSE","FALSE","FALSE","Neither",NA,NA
"2719","orow1243","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","False","?","?","?","?","?",NA,NA
"2720","orya1242","?","?","?","?","?","?","?","?","?","?","?","?","?","?","True","False","?","?","?","?","?","?",NA,NA
"2722","osse1243","False","True","False","False","False","False","False","False","False","False","False","?","False","False","True","True","False","FALSE","FALSE","TRUE","FALSE","Neither","M","T"
"2728","owin1240","?","?","?","?","?","?","?","?","?","?","?","?","?","?","True","False","?","?","?","?","?","?","?","?"
"2731","oyst1235","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","TRUE","?","?","?","?","?"
"2741","pahn1237","?","?","?","False","True","False","False","?","False","?","False","True","?","True","?","?","?","?","FALSE","FALSE","FALSE","?",NA,"M"
"2750","pall1244","?","True","True","False","?","False","?","?","?","?","?","?","?","False","False","False","?","?","?","?","FALSE","?",NA,"N"
"2753","pamo1253","False","True","True","False","?","False","?","?","?","?","?","?","?","False","False","False","?","?","?","?","FALSE","?",NA,"N"
"2757","pana1310","?","?","?","False","True","False","False","?","False","?","False","False","?","True","False","False","?","?","FALSE","FALSE","FALSE","?",NA,NA
"2758","pand1262","?","?","?","?","False","?","False","?","False","?","False","?","?","?","True","False","?","FALSE","?","?","FALSE","TreeInBark",NA,"N"
"2762","pani1258","True","False","False","False","?","False","?","?","?","?","?","?","?","False","False","False","?","?","?","?","FALSE","?",NA,NA
"2763","pano1254","True","False","?","?","False","?","?","False","False","False","?","?","False","?","?","?","False","?","FALSE","TRUE","TRUE","TreeInBark",NA,"M"
"2765","pany1241","?","False","False","?","?","False","False","?","False","?","?","?","?","?","False","False",NA,"FALSE","?","?","FALSE","?",NA,"?"
"2767","papa1238","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?","?","M"
"2773","para1307","?","False","False","False","?","False","?","?","?","?","?","?","?","False","False","False","?","?","?","?","FALSE","?",NA,"N"
"2775","para1311","True","False","?","?","True","False","?","False","False","False","False","?","False","?","?","?","False","FALSE","FALSE","TRUE","FALSE","Neither","?","N"
"2780","pare1271","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?","N",NA
"2789","pawa1255","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","?","?","?","?","?","?","?",NA,NA
"2790","payn1244","True","False","False","False","?","False","?","?","?","?","?","?","?","False","False","True","?","?","?","?","FALSE","?",NA,"?"
"2791","pech1241","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","False","?","?","TRUE","FALSE","?",NA,NA
"2793","pele1245","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"N"
"2796","pena1270","?","False","False","?","?","?","True","?","?","?","False","?","?","?","True","False","?","?","FALSE","?","FALSE","Neither","?","?"
"2799","perg1234","?","False","False","?","?","?","True","?","?","?","False","?","?","?","True","False","?","?","FALSE","?","FALSE","Neither","?","?"
"2801","pero1241","False","False","?","?","?","False","?","False","False","False","False","True","?","?","False","False",NA,"TRUE","FALSE","?","FALSE","Neither","?","?"
"2803","peve1243","False","False","?","?","?","False","?","True","True","False","False","True","?","?","True","False","False","?","?","FALSE","FALSE","Neither","?","?"
"2806","phol1237","True","False","False","False","?","?","False","False","?","False","False","?","False","False","False","False","?","TRUE","?","FALSE","FALSE","Neither",NA,"N"
"2807","phom1236","False","False","?","True","?","?","True","?","False","?","?","?","?","False","True","False","?","TRUE","FALSE","?","?","?",NA,"N"
"2809","phuz1235","True","False","False","False","?","?","True","True","?","False","False","?","False","False","False","True","?","TRUE","?","FALSE","FALSE","TreeInBark",NA,"N"
"2811","piap1246","?","False","False","?","True","False","False","False","False","False","?","?","?","?","False","?","?","FALSE","FALSE","?","FALSE","TreeInBark","N",NA
"2818","pina1252","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","True","?","?","?","?","?","?","N","N"
"2822","pint1250","?","False","?","?","False","False","False","?","False","?","?","?","?","?","False","True",NA,"FALSE","TRUE","?","FALSE","?",NA,"N"
"2826","pira1254","?","False","False","?","False","False","False","False","False","False","?","?","False","?","True",NA,"?","TRUE","FALSE","?","FALSE","Neither",NA,NA
"2832","pitt1247","?","False","False","?","False","False","False","?","False","?","?","?","?","?","False","False",NA,"FALSE","?","?","FALSE","?",NA,"N"
"2835","plat1254","True","False","False","True","False","False","False","False","False","False","False","?","False","False","False","False","?","FALSE","FALSE","FALSE","FALSE","Neither",NA,NA
"2837","play1240","?","False","False","?","False","False","False","False","False","False","?","?","False","?","False","?","?","FALSE","FALSE","?","FALSE","Neither",NA,NA
"2844","polc1243","?","False","?","?","?","?","?","False","False","False","False","True","?","?","True","False","?","?","?","?","?","Neither","?","?"
"2849","port1283","True","False","False","False","False","False","False","False","False","False","False","?","False","False","?","?","True","FALSE","FALSE","FALSE","FALSE","Neither",NA,"T"
"2858","psik1239","False","False","?","?","?","False","?","False","False","False","False","False","?","?","False","True","?","?","?","TRUE","FALSE","Neither","?","?"
"2860","puel1244","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","TRUE","FALSE","?","?","?",NA,"M"
"2861","puin1248","?","False","?","?","False","False","?","False","False","True","?","?","False","?","?","?","?","FALSE","FALSE","?","FALSE","TreeInBark",NA,"M"
"2863","pula1262","True","False","False","?","?","?","False","?","?","?","False","True","False","?","True","False","?","FALSE","FALSE","?","?","?","?","?"
"2867","pume1238","True","False","?","?","False","False","?","False","False","False","True","?","False","?","?","?","False","?","FALSE","FALSE","TRUE","Neither",NA,"M"
"2872","pure1242","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","TRUE","FALSE","?","?","?",NA,"T"
"2876","puta1243","False","False","?","?","?","False","?","False","False","False","False","True","?","?","False","False","?","?","?","FALSE","FALSE","Neither","?","?"
"2883","pyon1239","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?","?","N"
"2884","pyuu1245","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","True","?","?","?","?","?","?",NA,"N"
"2886","qaqe1238","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","False","?","?","?","?","?",NA,"N"
"2888","qawa1238","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","FALSE","FALSE","?","?","?",NA,"T"
"2890","qili1234","?","?","?","?","False","?","?","?","False","?","False","?","?","?","False","False","?","?","FALSE","FALSE","FALSE","?",NA,"N"
"2895","quil1240","False","False","?","?","False","False","?","True","False","False","False","?","False","?","?",NA,"False","TRUE","TRUE","TRUE","FALSE","Neither",NA,NA
"2899","rahu1234","?","True","False","?","True","?","?","?","False","?","False","?","?","?","?","?","?","TRUE","FALSE","?","FALSE","BarkAndSkin",NA,"N"
"2904","rama1270","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","False","TRUE","FALSE","?","?","?","N","M"
"2910","rapt1240","False","False","False","False","?","False","?","?","?","?","?","?","?","False","False","False","?","?","?","?","FALSE","?",NA,"N"
"2921","remp1241","False","False","False","False","?","False","?","?","?","?","?","?","?","False","False","False","?","?","?","?","FALSE","?",NA,"N"
"2932","rita1239","?","False","?","?","False","False","False","?","False","?","?","?","?","?","True","False",NA,"?","?","?","FALSE","?",NA,"N"
"2934","roma1327","False","False","False","False","False","False","True","False","False","False","False","?","False","False","?","?","True","FALSE","FALSE","FALSE","FALSE","Neither","?","T"
"2937","rong1266","?","True","False","?","False","False","?","False","False","False","?","?","False","?","?","False","?","?","FALSE","?","FALSE","?",NA,"N"
"2943","roto1249","False","False","?","?","False","False","?","False","False","False","False","?","False","?","?",NA,"False","?","FALSE","FALSE","FALSE","Neither",NA,NA
"2948","rumu1243","False","False","?","?","False","False","?","False","False","False","?","?","?","?","?","?","?","?","FALSE","FALSE","?","Neither",NA,NA
"2951","rupa1234","?","True","False","?","True","?","?","?","False","?","False","?","?","?","?","?","?","TRUE","FALSE","?","FALSE","BarkAndSkin",NA,"N"
"2966","saep1240","True","False","False","?","?","False","?","?","?","?","?","?","?","?","False","False","?","?","?","?","FALSE","?","N","N"
"2967","safe1240","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","?","?","?"
"2969","sahu1245","False","False","?","?","True","False","?","False","False","False","False","?","False","?","?","?","?","?","FALSE","FALSE","FALSE","BarkAndSkin","?","?"
"2973","sala1264","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","False","?","?","?","?","?","M","T"
"2975","sali1253","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?",NA,"M"
"2977","sali1298","?","False","False","?","False","False","False","False","False","False","?","?","False","?","?","?","?","FALSE","FALSE","?","FALSE","Neither",NA,NA
"2983","samo1303","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","False","?","?","?","?","?",NA,"N"
"2985","samo1306","True","False","False","False","?","False","?","?","?","?","?","?","?","False","False","False","?","?","?","?","FALSE","?",NA,"N"
"2987","sana1298","False","False","?","?","True","False","?","False","False","False","False","?","False","?","?","?","?","?","FALSE","TRUE","FALSE","Neither",NA,"T"
"2990","sand1270","?","?","?","?","?","?","False","?","False","?","False","?","?","?","True","False","?","FALSE","?","?","FALSE","TreeInBark",NA,"?"
"2994","sang1321","True","False","False","False","?","False","True","False","False","False","?","?","False","False","False","False","?","FALSE","FALSE","?","FALSE","?",NA,"N"
"2998","sani1265","True","False","False","False","True","?","?","False","False","False","False","?","?","True","False","False","?","FALSE","FALSE","?","FALSE","?",NA,"N"
"2999","sani1269","False","False","False","False","True","?","?","False","False","False","False","?","?","True","False","False","?","FALSE","FALSE","?","FALSE","?",NA,"N"
"3000","sani1270","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","True","?","?","?","?","?","?",NA,"N"
"3004","sanm1287","?","True","?","?","False","False","?","True","True","False","False","?","?","?","?","?","False","FALSE","FALSE","FALSE","FALSE","TreeInBark",NA,"M"
"3015","sapo1254","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?","M","M"
"3018","sara1340","False","False","False","False","True","False","True","False","False","False","False","?","False","True","False","True","?","TRUE","FALSE","TRUE","FALSE","BarkAndSkin","M",NA
"3020","saru1243","False","False","False","False","?","False","?","?","?","?","?","?","?","False","False","False","?","?","?","?","FALSE","?",NA,"N"
"3028","savo1255","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"N"
"3031","sawi1256","?","True","?","?","True","False","?","False","False","False","True","?","?","?","False","False","?","?","?","TRUE","FALSE","Neither","?","?"
"3033","saya1246","False","False","?","?","?","False","?","False","False","False","False","False","?","?","True","False","True","?","?","?","FALSE","Neither","?","?"
"3034","sayu1241","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","TRUE","FALSE","?","?","?",NA,"M"
"3038","seco1241","?","False","False","?","False","False","False","False","False","True","?","?","False","?","False","?","?","FALSE","FALSE","?","FALSE","Neither",NA,"M"
"3049","selk1253","True","False","False","True","False","False","True","False","False","False","False","?","False","False","False","False","?","TRUE","FALSE","FALSE","FALSE","Neither","M","?"
"3059","seou1239","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?","N","N"
"3063","seri1257","True","False","?","?","False","False","?","False","False","False","False","?","True","?","?","?","False","TRUE","TRUE","TRUE","FALSE","TreeInBark",NA,"M"
"3065","sese1246","False","False","False","False","False","False","False","False","False","False","False","?","False","False","True","True","?","FALSE","FALSE","FALSE","FALSE","Neither","M",NA
"3072","shan1274","True","False","False","False","False","False","False","False","?","?","False","False","?","False","False","True","?","FALSE","FALSE","FALSE","FALSE","?",NA,"N"
"3079","shas1239","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","TRUE","?","?","?","?","M"
"3082","shee1238","?","?","?","True","True","False","False","?","False","?","False","True","?","True","False","False","?","?","FALSE","FALSE","FALSE","?",NA,"M"
"3085","shek1244","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?",NA,"N"
"3092","sher1261","?","True","False","?","True","?","?","?","False","?","False","?","?","?","False","False","?","TRUE","FALSE","?","FALSE","BarkAndSkin",NA,"N"
"3094","shil1265","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?","?","?"
"3103","shua1257","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","TRUE","?","?","?","?","M"
"3111","sich1238","?","?","False","?","False","False","False","?","False","?","False","?","?","?","?","?","False","FALSE","FALSE","FALSE","FALSE","Neither",NA,"N"
"3115","siha1245","True","False","False","False","?","False","?","?","?","?","?","?","?","False","True","False","?","?","?","?","FALSE","?",NA,NA
"3123","sile1255","False","False","True","False","?","False","?","?","?","?","?","?","?","False","False","True","?","?","?","?","FALSE","?",NA,"N"
"3133","sino1246","True","False","False","False","False","False","True","False","True","False","?","?","False","False","False","False","?","FALSE","FALSE","?","FALSE","Neither",NA,"N"
"3134","sins1241","False","False","False","?","?","False","?","?","?","?","?","?","?","?","True","True","?","?","?","?","FALSE","?",NA,"N"
"3135","sion1247","?","True","False","?","False","False","False","False","False","False","?","?","?","?","True","?","?","TRUE","FALSE","?","?","Neither",NA,"M"
"3139","siri1274","?","True","False","?","False","False","False","False","False","False","?","?","False","?","True",NA,"?","FALSE","FALSE","?","FALSE","Neither",NA,NA
"3142","situ1238","True","False","False","False","False","False","True","?","False","?","False","False","?","False","False","False","?","FALSE","FALSE","FALSE","FALSE","?",NA,"N"
"3147","skol1241","False","False","False","False","False","False","True","False","False","False","False","?","False","False","False","False","False","TRUE","FALSE","FALSE","FALSE","Neither","M","T"
"3148","slov1268","True","False","False","False","False","False","True","False","False","False","False","?","False","False","False","True","False","TRUE","FALSE","FALSE","FALSE","Neither",NA,"T"
"3149","slov1269","False","False","False","False","False","False","True","False","False","False","False","?","False","False","False","True","True","TRUE","FALSE","FALSE","FALSE","Neither",NA,"T"
"3160","sopp1247","False","False","False","?","?","False","?","?","?","?","?","?","?","?","False","False","?","?","?","?","FALSE","?",NA,"N"
"3167","sout2674","False","False","False","False","False","False","True","False","False","False","False","?","False","False","False","False","False","TRUE","FALSE","FALSE","FALSE","Neither","M","T"
"3171","sout2722","True","True","False","False","?","?","False","False","?","False","False","?","False","False","False","False","?","TRUE","?","FALSE","FALSE","TreeInBark",NA,"N"
"3176","sout2732","True","True","False","False","False","?","True","False","False","?","?","?","False","False","False","False","?","TRUE","FALSE","?","FALSE","?",NA,"N"
"3180","sout2754","?","?","?","False","True","False","False","?","False","?","False","True","?","True","True","True","?","?","FALSE","TRUE","FALSE","?",NA,"M"
"3183","sout2774","True","False","?","?","False","False","?","True","False","False","False","?","False","?","?","?","?","?","?","FALSE","FALSE","?",NA,NA
"3203","sout2941","?","False","?","False","?","False","False","False","?","False","?","?","False","True","?","False","?","TRUE","FALSE","?","?","?","N",NA
"3205","sout2949","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","True","False","?","?","?","?","?","M",NA
"3212","sout2985","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?","M","M"
"3220","sout3210","False","False","False","False","True","False","False","False","False","False","False","?","False","False","False","True","?","FALSE","FALSE","FALSE","FALSE","Neither",NA,"N"
"3226","stan1288","True","False","False","False","False","False","False","False","False","False","False","?","False","False","?","?","False","FALSE","FALSE","FALSE","FALSE","Neither","M","T"
"3227","stan1289","False","False","False","False","False","False","False","False","False","False","False","?","False","False","?","?","?","FALSE","FALSE","FALSE","FALSE","Neither","?","T"
"3228","stan1290","False","False","False","?","?","?","False","False","?","False","?","?","False","?","?","?","True","FALSE","FALSE","FALSE","FALSE","Neither","M","T"
"3229","stan1293","False","False","False","?","?","?","False","False","?","False","?","?","False","?","?","?","False","FALSE","FALSE","FALSE","FALSE","Neither","M","?"
"3230","stan1295","False","False","False","?","?","?","False","False","?","False","?","?","False","?","?","?","True","FALSE","FALSE","FALSE","FALSE","Neither","M","T"
"3232","stan1318","False","False","False","False","False","False","False","False","False","False","False","?","False","False","?","?","?","FALSE","FALSE","FALSE","FALSE","Neither",NA,NA
"3252","suma1270","False","False","False","?","?","False","?","?","?","?","?","?","?","?","False","False","?","?","?","?","FALSE","?",NA,"N"
"3254","sume1241","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"T"
"3255","sumi1235","False","False","False","False","True","False","False","False","False","False","?","?","False","False","False","False","False","TRUE","FALSE","?","FALSE","TreeInBark","N","N"
"3256","sumt1234","?","True","False","?","False","False","?","?","False","?","False","?","?","?","True","False","?","?","?","?","FALSE","TreeInBark",NA,"N"
"3260","suri1267","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","FALSE","FALSE","?","?","?",NA,NA
"3264","susu1250","True","False","False","?","?","?","False","?","?","?","False","True","False","?","True","False","?","TRUE","FALSE","?","?","?","?","?"
"3268","svan1243","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?","?","?"
"3269","swah1253","True","True","?","?","False","False","?","False","False","False","False","?","False","?","?","?","False","TRUE","FALSE","?","FALSE","Neither","M",NA
"3272","swed1254","False","False","?","?","False","False","?","False","False","False","False","?","False","?","?","?","True","?","FALSE","FALSE","FALSE","Neither",NA,"T"
"3274","sydn1236","?","False","False","?","False","False","False","?","?","?","?","?","?","?","True","False",NA,"?","?","?","FALSE","?",NA,"?"
"3279","tabl1243","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","?","?","?"
"3280","tabr1243","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?",NA,"M"
"3296","taki1248","True","False","False","False","True","False","True","False","False","False","False","?","False","False","False","False","?","FALSE","FALSE","FALSE","FALSE","Neither",NA,NA
"3302","talu1238","True","True","False","False","True","?","?","?","False","?","False","?","?","False","False","False","?","FALSE","FALSE","?","FALSE","?",NA,"N"
"3308","tami1289","False","False","False","True","False","False","True","False","False","False","False","?","False","False","?","?","?","TRUE","FALSE","FALSE","FALSE","Neither","N","N"
"3320","tang1372","True","False","False","False","True","?","?","False","False","False","False","?","?","False","True","True","?","FALSE","FALSE","?","FALSE","?",NA,"N"
"3325","tari1256","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","FALSE","FALSE","?","?","?","N",NA
"3326","tari1263","True","False","?","?","False","False","?","False","False","False","?","?","False","?","?","?","?","?","FALSE","TRUE","FALSE","?","N",NA
"3328","taro1264","True","False","?","?","False","False","?","False","False","False","False","?","False","?","?","?","False","?","FALSE","FALSE","FALSE","Neither",NA,NA
"3334","tatu1247","?","False","False","?","True","False","False","False","False","False","?","?","False","?","True",NA,"?","FALSE","FALSE","?","FALSE","TreeInBark",NA,NA
"3335","taua1242","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?","N","N"
"3336","taul1251","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?","?","?"
"3346","tebu1239","?","False","False","?","?","?","True","?","?","?","False","?","?","?","True","False","?","?","FALSE","?","?","Neither","?","?"
"3352","tehu1242","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","FALSE","FALSE","?","?","?",NA,"M"
"3353","teiw1235","?","False","?","False","True","False","?","False","False","False","False","?","?","False","?","?","?","?","?","?","FALSE","TreeInBark","?","?"
"3361","telu1262","True","False","False","False","False","False","False","False","False","False","False","?","False","False","?","?","?","TRUE","FALSE","FALSE","FALSE","TreeInBark","N","N"
"3375","tera1251","False","False","?","?","?","False","?","False","False","False","False","False","?","?","False","True","False","?","?","?","?","Neither","?","?"
"3376","tere1278","True","False","?","?","False","False","?","False","False","False","False","?","False","?","?","?","?","?","FALSE","FALSE","FALSE","Neither","N",NA
"3378","teri1250","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","True","?","FALSE","FALSE","TRUE","FALSE","?",NA,NA
"3386","tewa1260","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?","?","?"
"3392","than1255","?","False","False","?","False","False","False","False","False","False","?","?","?","?","False","False","?","?","FALSE","?","FALSE","Neither",NA,"N"
"3404","ticu1245","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","TRUE","FALSE","?","?","?"
"3405","tido1248","?","?","?","?","?","?","?","?","?","?","?","?","?","?","True","True","?","?","?","?","?","?","N","N"
"3417","tima1241","True","False","?","?","False","?","?","True","?","False","False","?","?","?","?","?","?","?","FALSE","FALSE","FALSE","?",NA,NA
"3428","tira1258","?","True","False","?","?","?","True","?","?","?","False","?","?","?","True","False","?","?","FALSE","?","FALSE","Neither","?","?"
"3437","toar1246","False","False","?","?","False","False","?","True","False","False","False","?","False","?","?","?","False","TRUE","FALSE","FALSE","FALSE","TreeInBark",NA,NA
"3439","toba1269","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?","?","?"
"3446","togo1254","?","False","False","?","?","?","True","?","?","?","False","?","?","?","False","False","?","?","?","?","FALSE","Neither","?","?"
"3447","toho1245","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","TRUE","FALSE","TRUE","FALSE","?",NA,"M"
"3452","toll1241","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","TRUE","FALSE","?","N",NA
"3455","tomm1242","?","False","False","?","?","?","True","?","?","?","False","?","?","?","True","False","?","?","FALSE","?","FALSE","Neither","?","?"
"3466","toro1253","?","False","False","?","?","?","True","?","?","?","False","?","?","?","True","False","?","?","FALSE","?","FALSE","Neither","?","?"
"3471","toto1305","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","TRUE","FALSE","?","?","?",NA,"M"
"3472","toto1306","?","False","False","?","False","False","False","False","False","False","?","?","False","?","False","True","?","FALSE","FALSE","?","FALSE","Neither","N","N"
"3473","touo1238","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?",NA,"N"
"3483","tsha1245","?","False","False","?","?","?","?","?","False","?","False","?","?","?","False","False","False","?","FALSE","?","FALSE","?",NA,"N"
"3484","tsho1240","False","False","False","False","False","False","True","False","False","False","False","False","?","False","False","False","?","FALSE","FALSE","FALSE","FALSE","Neither",NA,"N"
"3492","tswa1253","?","?","False","False","False","?","?","False","False","False","False","?","?","False","?","?","?","FALSE","FALSE","?","?","Neither","N",NA
"3511","tuni1252","True","False","?","?","False","False","?","False","False","False","False","?","True","?","?","?","False","FALSE","TRUE","TRUE","FALSE","BarkAndSkin",NA,"M"
"3515","tuol1234","?","False","?","?","?","?","False","?","?","?","False","?","?","?","True","True","?","?","FALSE","?","FALSE","Neither",NA,"N"
"3519","turk1304","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","False","TRUE","FALSE","?","?","?","M","T"
"3525","tuyu1244","?","?","?","?","True","False","?","True","False","False","?","?","False","?","?",NA,"?","FALSE","FALSE","?","?","?",NA,NA
"3532","tzot1259","False","False","False","?","True","False","True","True","False","False","False","?","False","?","False","True","False","TRUE","FALSE","TRUE","FALSE","Neither","?",NA
"3535","uare1241","True","False","False","?","False","False","False","?","False","?","?","?","?","?","False","False","?","FALSE","FALSE","?","FALSE","Neither",NA,NA
"3538","udih1248","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","?","?","?","?","?"
"3540","udmu1245","False","False","False","True","False","False","True","False","False","False","False","?","False","False","?","True","?","FALSE","FALSE","FALSE","FALSE","Neither","M","?"
