"","glottocode","TLI0005","TLI0044","TLI0081","TLI0096","TLI0107","TLI0120","TLI0140","TLI0155","TLI0179","TLI0180","TLI0364","TLI0370","TLI0373","TLI0376","TLI0378","TLI0388","TLI0392","TLI0400","TLI0401","TLI0430","TLI0431","TLI0440","TLI0453","TLI0512","TLI0514","TLI0515","TLI0517","TLI0518","TLI0519","TLI0654","TLI0668","TLI0670","TLI0672","TLI0673","TLI0674","TLI0766","TLI0771","TLI0790","TLI0792","TLI0801","TLI0804","TLI0839","TLI0840","TLI0841","TLI0842","TLI0843","TLI0844","TLI0845","TLI0846","TLI0847","TLI0848","TLI0849","TLI0850","TLI0852","TLI0853","TLI0855","TLI0856","TLI0857","TLI0858","TLI0859","TLI0860","TLI0865","TLI0866","TLI0867","TLI0868","TLI0871","TLI0872","TLI0873","TLI0874","TLI0875","TLI0877","TLI0878","TLI0879","TLI0880","TLI0881","TLI0884","TLI0885","TLI0887","TLI0888","TLI0889","TLI0890","TLI0898","TLI0899","TLI0900","TLI0901","TLI0902","TLI0903","TLI0904","TLI0905","TLI0906","TLI0907","TLI0908","TLI0910","TLI0911","TLI0912","TLI0915","TLI0918","TLI0919","TLI0920","TLI0921","TLI0923","TLI0924","TLI0925","TLI0928","TLI0929","TLI0930","TLI0931","TLI0932","TLI0933","TLI0934","TLI0935","TLI0936","TLI0937","TLI0938","TLI0939","TLI0940","TLI0943","TLI0945","TLI0947","TLI0951","TLI0952","TLI0953","TLI0954","TLI0956","TLI0957","TLI0958","TLI0959","TLI0960","TLI0961","TLI0962","TLI0963","TLI0964","TLI0965","TLI0966","TLI0967","TLI0968","TLI0970","TLI0971","TLI0972","TLI0975","TLI0978","TLI0979","TLI0980","TLI0981","TLI0982","TLI0983","TLI0987","TLI0988","TLI0989","TLI0991","TLI0992","TLI0993","TLI0994","TLI0995","TLI0996","TLI0998","TLI0999","TLI1000","TLI1002","TLI1004","TLI1005","TLI1006","TLI1007","TLI1008","TLI1009","TLI1010","TLI1011","TLI1012","TLI1013","TLI1015","TLI1016","TLI1017","TLI1019","TLI1020","TLI1021","TLI1022","TLI1024","TLI1027","TLI1028","TLI1029","TLI1030","TLI1031","TLI1032","TLI1033","TLI1035","TLI1036","TLI1037","TLI1038","TLI1039","TLI1042","TLI1043","TLI1044","TLI1045","TLI1046","TLI1047","TLI1050","TLI1056","TLI1057","TLI1058","TLI1059","TLI1062","TLI1064","TLI1067","TLI1068","TLI1069","TLI1076","TLI1077","TLI1078","TLI1079","TLI1080","TLI1081","TLI1084","TLI1085","TLI1087","TLI1088","TLI1089","TLI1091","TLI1092","TLI1093","TLI1094","TLI1096","TLI1097","TLI1098","TLI1105","TLI1107","TLI1109","TLI1110","TLI1111","TLI1117"
"1203","haus1257","false","false","?","restricted","?","?","false","false","true","true","?","?","?","?","?","?","?","?","?","?","?","?","true","true","true","false","true","false","false","Present","Conjunctional","Different","Impossible","Exceed","Gap","Identical","?","'And' identical to 'with'","No grammatical marking","Inflectional optative absent","Overlap for either possibility or necessity","FALSE","?","FALSE","?","?","?","?","some (3-8)","FALSE","4 or more","no distinction","?","?","?","verbal constructions possible","FALSE","FALSE",NA,NA,"decimal",NA,NA,"initial",NA,"?",NA,"false","true","true","?","?","?","?","?","?","?","?",NA,"?","false",NA,NA,"TRUE","semantic and formal",NA,NA,NA,NA,NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,"?","?",NA,"question particle","noun-num","Final","pronouns in different position","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","?","TRUE","TRUE","unrelated","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","differentiation","TRUE","special imperative","special negative","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE",NA,"?","?",NA,NA,"negative particle","TRUE","productive full and partial",NA,NA,NA,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE",NA,"FALSE","immediately preverbal",NA,"nominal plurality obligatory","all-nouns","pronouns sensitive to number","unique associative plural","TRUE","TRUE","TRUE","TRUE",NA,NA,"reduplication",NA,"2p with number distinctions",NA,"?","Restricted","FALSE","Second singular",NA,NA,"TRUE","TRUE","definite distinct from demonstrative","indefinite distinct from one","indefinite word",NA,NA,"definite word","pronominal plural affixes","Predicate negation also present","first, two-th, three-th","suffixes","FALSE","TRUE","double negation","TRUE","TRUE","TRUE","FALSE",NA,"TRUE","two","concatenative",NA,"suffix","S=Atr=P","P=T≠G","?","?","Secondary-object construction","Generic-noun-based","noun-genitive","Adjective-Degree word","?",NA,"svo","FALSE","?","?","?","FALSE","TRUE","TRUE","TRUE",NA,"FALSE","dependent",NA
"1211","hebr1245","false","true","?","restricted","?","?","?","true","false","true","?","?","?","?","?","?","?","?","?","?","?","?","true","?","?","?","?","?","?","Present","Locational","Identical","Possible","Locational","Gap","Identical","Identical","'And' different from 'with'","No grammatical marking","Inflectional optative absent","Overlap for both possibility and necessity","TRUE","TRUE","FALSE","FALSE","?","?","?","?","FALSE","2","no distinction","formally similar","Highly differentiated","yes, without marking","verbal constructions possible","FALSE","FALSE",NA,"affixes on verbs not possible","decimal",NA,NA,"initial",NA,"true",NA,NA,"true","false","?","?","?","?","?","?","?","?","?","?","true","Only the A argument","syncretic","TRUE","semantic and formal","Inflectional future exists",NA,NA,NA,NA,"FALSE","false","?","?","?",NA,"?","?","?","S=Atr≠P (accusative)","P=T=G",NA,"question particle","num-noun","Initial","?","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","related","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","identity","TRUE","special imperative","special negative","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","noun-dem","demonstrative word","?","?","negative particle","TRUE","productive full and partial","Related for all demonstratives","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE",NA,NA,"immediately preverbal","suffixing","nominal plurality obligatory","all-nouns","pronouns sensitive to number",NA,"TRUE","TRUE","TRUE","TRUE","clitic","pre",NA,"TRUE","2p with number distinctions","TRUE","preverbal word","?","FALSE","Second singular and second plural",NA,"zero in at least some 3sg forms","TRUE","FALSE","definite distinct from demonstrative","indefinite same as one","indefinite word",NA,"FALSE","definite affix",NA,"Predicate negation also present","first, two-th, three-th","suffixes","FALSE","TRUE","no double negation","TRUE","TRUE","TRUE","TRUE","negative word","TRUE","two","concatenative",NA,"suffix","S=Atr≠P","P=T≠G","?","?","Indirect-object construction","Interrogative-based","noun-genitive","?","initial",NA,"svo","FALSE","?","?","?","TRUE","TRUE","FALSE","TRUE","?","TRUE","dependent","?"
"1234","hmon1264","false","false","?","restricted","false","restricted","?","false","false","true","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","Present","?","?","?","?","Gap","Identical","Identical","?","No grammatical marking","Inflectional optative absent","?","FALSE",NA,"FALSE",NA,"?","?","?","?","FALSE","3","no distinction","?","?","?","?","?","?",NA,NA,"decimal",NA,NA,"initial",NA,NA,NA,NA,NA,NA,NA,NA,"?","?",NA,NA,"?","?",NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"question particle","num-noun","?","pronouns in subject position","TRUE","FALSE","FALSE","FALSE","FALSE","?","?","?","FALSE","FALSE","?","TRUE","TRUE","?","?","?","FALSE","?","?","?","?","?","FALSE","identity","FALSE","normal imperative","special negative","FALSE","FALSE","FALSE","?",NA,NA,NA,"noun-dem","demonstrative word",NA,"obligatory","?",NA,"productive full and partial","?","FALSE",NA,"FALSE","TRUE",NA,NA,NA,"TRUE","FALSE",NA,NA,"immediately preverbal",NA,NA,NA,"pronouns sensitive to number",NA,"?","?",NA,"FALSE",NA,NA,"?",NA,NA,NA,"preverbal word",NA,NA,NA,NA,NA,"TRUE","FALSE","?","?","?",NA,NA,"?",NA,"Predicate negation also present","?","?","?","TRUE","no double negation","TRUE","FALSE","TRUE","FALSE",NA,NA,NA,NA,NA,NA,"S=Atr=P","?","?","none","Indirect-object construction","Interrogative-based","genitive-noun","Adjective-Degree word","not initial",NA,"svo","FALSE","?","?","?","FALSE","FALSE","FALSE","FALSE",NA,"FALSE","null",NA
"1269","hung1274","false","false","?","?","false","restricted","false","false","true","false","false","false","false","false","false","false","false","false","false","False","False","False","true","true","true","true","true","true","false","Present","Locational","Identical","Possible","Particle","Relative pronoun","Identical","Identical","'And' different from 'with'","No grammatical marking","Inflectional optative absent","Overlap for either possibility or necessity","TRUE","?","FALSE","?","no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","3-8","many (9+)","FALSE","2","distinction","formally similar","Highly differentiated","yes, without marking","verbal constructions possible","TRUE","FALSE",NA,"affixes on verbs possible","decimal","?","?","initial",NA,"?",NA,"true","true","false","post","?","true","false","false","false","false","true","False","cumulative","false","Both the A and P arguments","not syncretic",NA,NA,"No inflectional future",NA,NA,"very large (10 or more)","symmetrical","FALSE","?","false","false","false",NA,"false","false","true","?","?","A and P are fused","question particle","num-noun","?","clitics or affixes","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","related","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","identity","FALSE","normal imperative","special negative","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","dem-noun","demonstrative word","clitics",NA,"negative particle",NA,"productive full and partial","Related for non-human reference","FALSE","FALSE","?","?","FALSE",NA,NA,"TRUE","FALSE",NA,NA,"immediately preverbal","suffixing","nominal plurality obligatory","all-nouns","pronouns sensitive to number","unique associative plural","TRUE","TRUE",NA,"TRUE","affix","post","reduplication","TRUE",NA,"TRUE","preverbal word","Restricted","FALSE",NA,NA,NA,"TRUE","FALSE","definite distinct from demonstrative","indefinite distinct from one","indefinite word",NA,"FALSE","definite word",NA,"Predicate negation also present","first, second, three-th","suffixes","TRUE","?","no double negation","TRUE","FALSE","TRUE","TRUE","negative word","TRUE",NA,"concatenative","suffixes","suffix","S=Atr≠P","P=T≠G","?","none","Indirect-object construction","Interrogative-based","genitive-noun","Degree word-Adjective","not initial",NA,"word order free","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","null","TRUE"
"1358","izon1238","true","?","?","?","false","restricted","false","?","false","false","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","Present","?","?","?","?","?","?","?","?","?","Inflectional optative absent","?","?",NA,"?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","absent","?","?","?","postnominal","?","false",NA,NA,NA,NA,NA,NA,NA,"?","?",NA,NA,"?","?","?","?",NA,NA,NA,"?","?","?","1","1","?","?","?",NA,"?",NA,"?","?","?","?","?",NA,NA,NA,"interrogative verb morphology","num-noun",NA,"?","?","?","?","TRUE","?","?","?","?","?","TRUE","FALSE","FALSE","?","?","TRUE","?","TRUE","?","?","?","?","TRUE","?","?","TRUE","normal imperative","special negative","TRUE","FALSE","?",NA,"TRUE","TRUE","?","dem-noun","demonstrative word",NA,"?","?","TRUE","?","?","?",NA,"?","?","?","TRUE","FALSE","?","?","?",NA,NA,"suffixing","?","?","?","?","TRUE","TRUE","FALSE","TRUE","affix","post","?","?","2p with number distinctions","?","?","?","FALSE","Second singular","?",NA,"?","?","definite distinct from demonstrative","indefinite distinct from one","indefinite affix","singular only","?","definite affix","?","?","?","prefixes","?","?","no double negation","?","TRUE","TRUE","TRUE","?","?","three","concatenative","suffixes","suffix","?","?","?","none","?","?","genitive-noun","?","not initial","?","sov","FALSE","?","?","?","?","FALSE","?","TRUE","?",NA,"null","?"
"1368","jaqa1244","?","?","?","?","?","?","?","?","true","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Absent","?","?","?","?","?","?","?","'And' identical to 'with'","?","?","?","?","?","?","?","?","?","?","?","?","?","no distinction","formally similar","Highly differentiated","?","?","?","?","?","?","decimal","?","?","final","?","?","min/aug","true","true","true","?","?","?","?","?","?","?","?","?","?","?","Both the A and P arguments","?",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","A and P are fused","?","num-noun","?","?","?","?","TRUE","TRUE","?","?","?","?","?","?","?","?","?","?","?","related","FALSE","?","?","?","?","TRUE","?","?","TRUE","special imperative","normal negative","FALSE","TRUE","TRUE","?","?","?","?","dem-noun","demonstrative word","?","?","negative particle","FALSE","productive full and partial","Related for non-human reference","?","TRUE","?","?","FALSE","FALSE","TRUE","?","?",NA,NA,"?","suffixing","?","?","?","?","?","?",NA,"?","affix","post","?","?","2p with number distinctions","?","preverbal word","?","?","Second singular and second plural","direct and indirect","zero in all 3rd person forms","?","?","?","?","?",NA,"?","?","?","?","?","suffixes","FALSE","?","no double negation","TRUE","FALSE","?","TRUE","negative word","TRUE",NA,"concatenative","suffixes","suffix","?","?","?","?","?","Interrogative-based","genitive-noun","Degree word-Adjective","?","verbal affix or clitic","?","TRUE","?","?","?","?","TRUE","?","TRUE","?","?","null","?"
"1407","juho1239","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Absent","'Have'","Identical","Impossible","?","?","?","Identical","'And' different from 'with'","Grammatical marking","Inflectional optative absent","?","?","?","?","?","?","?","?","?","FALSE","3","no distinction","?","?","?","verbal constructions not possible","?","?","?",NA,"?",NA,NA,"initial","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","FALSE","semantic and formal",NA,"?","?",NA,NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,"?","?","?","question particle","noun-num","Second","pronouns in subject position","?","?","TRUE","FALSE","?","TRUE","FALSE","?","FALSE","FALSE","TRUE","TRUE","TRUE","?","TRUE","related","TRUE","TRUE","FALSE","?","?","FALSE","?","differentiation","FALSE","normal imperative","special negative","FALSE","TRUE","FALSE","TRUE",NA,NA,NA,"noun-dem","demonstrative word",NA,"obligatory","?",NA,"?","Related by gender markers",NA,"?","?","?","TRUE",NA,NA,"TRUE","TRUE",NA,NA,"immediately preverbal",NA,"nominal plurality obligatory","all-nouns","pronouns sensitive to number","?","TRUE","TRUE","FALSE","FALSE",NA,NA,"?",NA,NA,NA,"preverbal word","?",NA,NA,NA,"?","TRUE","TRUE","definite distinct from demonstrative","indefinite distinct from one","indefinite word","also non-singular",NA,"definite word","pronominal plural affixes","?","?",NA,"FALSE","?","no double negation","?","TRUE","TRUE","FALSE",NA,"FALSE","more","concatenative",NA,"?","?","?","?","?","Secondary-object construction","?","genitive-noun","?","not initial",NA,"svo","TRUE","?","?","?","FALSE","?","TRUE","TRUE",NA,"FALSE","?",NA
"1416","kaba1278","?","?","?","?","?","?","?","?","?","?","false","false","true","false","true","true","false","false","false","?","True","?","?","?","?","?","?","?","?","?","?","Different","Impossible","?","?","Different inflection","?","?","?","Inflectional optative present","?","?","?","?","?","no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","9+","?","TRUE","2","?","?","?","?","?","?","?","?","?","decimal","?","postnominal","?","?","?","?","?","?","?","prae","prae","true",NA,"false","false","false","false","False","distributive","?","?","?","?","?","?","?","?","?","?","?","?",NA,"true","true","?",NA,NA,NA,"?","?","?","absence of declarative morphemes","?",NA,"clitics or affixes","?","?","?","TRUE","?","TRUE","FALSE","?","?","?","?","?","?","TRUE","TRUE","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","dem-noun","demonstrative word","clitics",NA,NA,"TRUE","?","?","?","?","FALSE","TRUE","?","FALSE","TRUE","?","?","negative suffix",NA,"?","?","?","?","?","same as additive","TRUE","?","?","?","affix","post","?","?","?","?",NA,"?","?","?","?","?","?","?","definite distinct from demonstrative","?","?","?","?","definite affix","?","?","?","?","?","TRUE","no double negation","?","?","TRUE","TRUE","negative affix","?","?","concatenative",NA,"suffix","?","?","?","?","?","?","genitive-noun","?","not initial","?","sov","?","TRUE","TRUE","FALSE","TRUE","TRUE","?","TRUE","FALSE",NA,"?","FALSE"
"1509","kari1255","true","?","?","?","?","?","false","?","true","true","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","present","?","?",NA,NA,NA,"false","?","excl-as-person","true","true","false","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","2 or more","1",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","num-noun","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","dem-noun","demonstrative word","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","negative suffix",NA,"?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","prefixes","?","?","no double negation","?","?","TRUE","TRUE","negative affix","?","?","isolating","suffixes",NA,"?","?","?","?","?","?","noun-genitive","Adjective-Degree word","?","?","vos","TRUE","?","?","?","?","TRUE","?","TRUE","?","FALSE","null","?"
"1515","karo1304","true","false","?","restricted","false","restricted","false","false","false","false","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","Present","Topic","Different","Impossible","?","?","?","Differentiated","?","No grammatical marking","Inflectional optative absent","?","FALSE","TRUE","FALSE","TRUE","?","?","?","?","FALSE","?","no distinction","?","?","?","verbal constructions not possible","?","?","absent","?","decimal","?","?","?","true","true",NA,NA,"true","true","?","?","?","?","?","?","?","?","?","?","true","Both the A and P arguments","syncretic",NA,NA,"Inflectional future exists","1","1","small (2-3 cases)","asymmetrical","TRUE","false","?","?","?","Other perfect","?","?","?","S=Atr=P (neutral)","?","A and P are fused","?","num-noun","?","clitics or affixes","?","?","TRUE","TRUE","?","TRUE","FALSE","?","?","?","?","?","?","?","TRUE","?","FALSE","FALSE","TRUE","?","?","TRUE","?","differentiation","TRUE","special imperative","special negative","FALSE","TRUE","TRUE","?","?","?","?","dem-noun","demonstrative word","clitics",NA,NA,"FALSE","productive full and partial","?",NA,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","?","?",NA,"TRUE","?","?","?","?","pronouns sensitive to number","?","TRUE","?",NA,"FALSE","clitic","post","?","FALSE","2p with number distinctions","?",NA,"?",NA,"Second singular and second plural","indirect only",NA,"TRUE","FALSE","definite distinct from demonstrative","?","?",NA,NA,"definite word",NA,"?","?","prefixes","FALSE","TRUE","double negation","TRUE","FALSE","TRUE","TRUE",NA,"TRUE",NA,"concatenative","suffixes","suffix","S=Atr=P","P=T=G","?","cat-based","?","Interrogative-based","genitive-noun","?","?","separate particle","word order free","FALSE","?","?","?","TRUE","TRUE","TRUE","TRUE","?","TRUE","null","?"
"1541","kaya1319","true","?","true","?","true","restricted","?","true","true","true","false","true","false","false","false","true","false","false","false","False","True","True","false","?","?","?","?","?","?","Present","Conjunctional","?","?","?","Gap","Identical","Identical","?","No grammatical marking","Inflectional optative absent","Overlap for either possibility or necessity","?",NA,"?",NA,"?","?","3-8","?","FALSE","2","no distinction","formally similar","Highly differentiated","no","verbal constructions not possible","FALSE","FALSE","absent","affixes on verbs possible","restricted","?","prenominal","?","false",NA,"plain-i/e","true",NA,NA,NA,NA,"false","false",NA,NA,"false","true","False","cumulative",NA,NA,NA,NA,NA,"Inflectional future exists","1","1","very large (10 or more)","symmetrical","FALSE",NA,"false",NA,"false",NA,"false","false","true",NA,NA,NA,"intonation only","num-noun",NA,"pronouns in subject position","FALSE","TRUE","TRUE","TRUE","?","?","?","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","related","FALSE","FALSE","TRUE","FALSE","TRUE","?","FALSE","?","TRUE","special imperative","special negative","FALSE","FALSE","TRUE","TRUE",NA,NA,"FALSE","dem-noun","demonstrative word",NA,"optional",NA,"TRUE","productive full and partial","Related for non-human reference","?",NA,"FALSE","TRUE","FALSE","TRUE","FALSE",NA,NA,"negative suffix",NA,"?","suffixing",NA,NA,"pronouns sensitive to number",NA,"TRUE","TRUE",NA,NA,"affix","post","?","FALSE","2p number-neutral","FALSE",NA,NA,NA,NA,"direct and indirect",NA,"TRUE","TRUE","definite distinct from demonstrative","indefinite same as one","indefinite word",NA,NA,"definite word",NA,"?",NA,"?","FALSE","TRUE","no double negation","TRUE","FALSE","FALSE","TRUE","negative affix","TRUE",NA,NA,"suffixes",NA,"?","?","?","none","?","Interrogative-based","genitive-noun","?","not initial","verbal affix or clitic","word order free","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","dependent","TRUE"
"1627","klam1254","false","?","?","?","?","?","?","?","true","true","false","false","false","false","false","false","true","true","true","True","False","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Identical","?","?","?","?","?","?",NA,"?",NA,"no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","9+","?","?","2","?","?","?","?","?","?","?",NA,"?","?","?","prenominal","initial",NA,NA,NA,"true",NA,NA,NA,NA,"true",NA,NA,NA,"false","false","False","distributive",NA,NA,NA,"?","?","?",NA,NA,"?","?","?",NA,"true",NA,"?","?","?",NA,NA,NA,NA,NA,"question particle","num-noun","?","pronouns in subject position","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","?","TRUE","normal imperative","normal negative","FALSE","TRUE","?","?","?","?","?","dem-noun","demonstrative word",NA,"optional","negative particle",NA,"productive full and partial","?","?",NA,"?","?","?",NA,NA,"?","?",NA,NA,"beginning","suffixing","?","?","?","?","?","?","?","?","affix","post","?","?","2p number-neutral","?","preverbal word","?","?",NA,"?",NA,"?","?","?","?","?","?","?","?","?","?","?",NA,"FALSE","TRUE","no double negation","TRUE","?","TRUE","TRUE","negative word","?","?","?","suffixes","?","?","?","?","?","Indirect-object construction","?","genitive-noun","Degree word-Adjective","initial","?","word order free","FALSE","FALSE","TRUE","FALSE","?","FALSE","?","TRUE","?","TRUE","null","?"
"1630","koas1236","true","?","false","restricted","?","?","false","false","true","false","?","?","?","?","?","?","?","?","?","?","?","?","false","false","true","true","true","false","true","Present","Topic","?","?","?","Non-reduction","Identical","Differentiated","?","No grammatical marking","Inflectional optative absent","Overlap for either possibility or necessity","?","?","?","?","?","?","?","some (3-8)","FALSE","4 or more","no distinction","?","?","?","verbal constructions not possible","FALSE","TRUE","absent","affixes on verbs possible","decimal","VX","?","?","true","?",NA,"true","true","true","?","?","?","?","?","?","?","?","?","?","false","Both the A and P arguments","not syncretic",NA,NA,"Inflectional future exists","1","2","large (6-9 cases)","symmetrical","FALSE","?","?","?","?",NA,"?","?","?","?","?","P precedes A","?","noun-num","?","clitics or affixes","?","?","TRUE","TRUE","FALSE","?","?","?","?","?","?","?","?","?","TRUE","unrelated","FALSE","FALSE","TRUE","TRUE","?","TRUE","?","differentiation","TRUE","special imperative","special negative","FALSE","TRUE","TRUE","?","?","?","FALSE","dem-noun","demonstrative word","clitics",NA,NA,"TRUE","productive full and partial",NA,NA,"TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","?","?","negative suffix",NA,"?","?","nominal plurality optional","humans-only","pronouns sensitive to number","?","TRUE","?",NA,"TRUE","clitic","post","?","TRUE","2p with number distinctions","FALSE",NA,"?","FALSE","Second singular and second plural","direct and indirect","zero in all 3rd person forms","TRUE","FALSE","definite distinct from demonstrative","?","?",NA,"TRUE","definite word",NA,"Predicate negation also present","first, two-th, three-th","prefixes","FALSE","TRUE","no double negation","TRUE","FALSE","TRUE","TRUE","negative affix","TRUE",NA,"concatenative","?","?","?","?","none","?","Indirect-object construction","Interrogative-based","genitive-noun","?","?","verbal affix or clitic","sov","FALSE","?","?","?","TRUE","TRUE","FALSE","TRUE","?",NA,"null","?"
"1690","koyr1240","true","false","?","restricted","false","restricted","false","true","true","true","false","false","false","false","false","true","false","false","false","False","False","False","false","?","?","?","?","?","?","Present","'Have'","?","?","?","Gap","?","Differentiated","?","?","?","?","FALSE",NA,"FALSE",NA,"?","?","3-8","?","?","?","?","formally different","Highly differentiated","yes, with marking","?","?","?","absent",NA,"?",NA,NA,"initial","false",NA,NA,"true",NA,NA,NA,NA,"false","false",NA,NA,"false","true",NA,"cumulative",NA,NA,NA,NA,NA,"?","1","2",NA,"?","?",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"intonation only","noun-num",NA,"pronouns in subject position","?","?","?","?","?","?","?","TRUE","?","TRUE","?","?","TRUE","?","TRUE","unrelated","FALSE","TRUE","TRUE","?","TRUE","FALSE","?","?","?","?","?","?","?","?","?","?","?",NA,"noun-dem","demonstrative word",NA,"obligatory","?","?","?",NA,"?",NA,"?","?","?","?","?","?","?",NA,NA,"immediately preverbal",NA,"nominal plurality obligatory","all-nouns","?","?","TRUE","?",NA,"FALSE",NA,NA,"reduplication","?","?","?","preverbal word","?",NA,"?","?",NA,"?","?","definite distinct from demonstrative","?","?",NA,"?","definite word","?","?","?",NA,"FALSE","?","no double negation","TRUE","FALSE","TRUE","FALSE",NA,"?",NA,"isolating",NA,NA,"S=Atr=P","?","?","none","?","?","genitive-noun","Adjective-Degree word","?",NA,"svo","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","?","TRUE","TRUE","FALSE","null",NA
"1691","koyr1242","?","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","true","true","true","true","true","true","Present","?","?","?","?","Gap","Identical","Differentiated","?","Grammatical marking","Inflectional optative absent","Overlap for either possibility or necessity","FALSE",NA,"FALSE",NA,"?","?","?","some (3-8)","TRUE","none","no distinction","?","?","?","?","TRUE","FALSE","?",NA,"decimal","VX","prenominal","initial","?",NA,NA,"?",NA,NA,NA,NA,"?","?",NA,NA,"?","?",NA,"?",NA,NA,NA,NA,NA,NA,"?","?",NA,"asymmetrical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"question particle","noun-num","?","pronouns in subject position","TRUE","TRUE","TRUE","TRUE","FALSE","?","?","TRUE","FALSE","?","?","?","?","TRUE","TRUE","unrelated","FALSE","?","?","TRUE","?","FALSE","TRUE","differentiation","TRUE","special imperative","special negative","TRUE","TRUE","FALSE","?","?","?",NA,"noun-dem","demonstrative word",NA,"obligatory","negative particle","TRUE","?",NA,NA,NA,"FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE",NA,NA,"not beginning or immediate preverbal",NA,"?","?","pronouns sensitive to number","same as additive","TRUE","FALSE",NA,"FALSE",NA,NA,"?",NA,"2p with number distinctions",NA,"preverbal word","Restricted",NA,"Second singular and second plural",NA,NA,"TRUE","FALSE","definite distinct from demonstrative",NA,NA,NA,NA,"definite word",NA,"Predicate negation also present","first/one-th, two-th, three-th",NA,"?","TRUE","no double negation","?","FALSE","TRUE","FALSE",NA,"TRUE",NA,"concatenative",NA,"?","S=Atr=P","P=T≠G","?","?","?","Generic-noun-based","genitive-noun","?","initial",NA,"sov","FALSE","?","?","?","FALSE","FALSE","TRUE","TRUE",NA,NA,"?",NA
