"","glottocode","TLI0035","TLI0044","TLI0081","TLI0096","TLI0102","TLI0107","TLI0120","TLI0140","TLI0155","TLI0164","TLI0175","TLI0178","TLI0179","TLI0180","TLI0181","TLI0187","TLI0189","TLI0360","TLI0364","TLI0370","TLI0371","TLI0373","TLI0376","TLI0377","TLI0378","TLI0381","TLI0383","TLI0387","TLI0388","TLI0392","TLI0395","TLI0398","TLI0400","TLI0401","TLI0403","TLI0430","TLI0431","TLI0433","TLI0434","TLI0440","TLI0453","TLI0454","TLI0654","TLI0668","TLI0670","TLI0672","TLI0673","TLI0674","TLI0766","TLI0771","TLI0790","TLI0792","TLI0801","TLI0804","TLI0839","TLI0840","TLI0841","TLI0842","TLI0843","TLI0844","TLI0845","TLI0847","TLI0848","TLI0849","TLI0850","TLI0852","TLI0853","TLI0854","TLI0855","TLI0856","TLI0857","TLI0862","TLI0863","TLI0864","TLI0869","TLI0870","TLI0871","TLI0872","TLI0874","TLI0875","TLI0876","TLI0877","TLI0878","TLI0879","TLI0880","TLI0883","TLI0885","TLI0886","TLI0887","TLI0898","TLI0899","TLI0902","TLI0905","TLI0906","TLI0907","TLI0910","TLI0912","TLI0915","TLI0916","TLI0918","TLI0919","TLI0920","TLI0921","TLI0922","TLI0923","TLI0924","TLI0925","TLI0926","TLI0927","TLI0928","TLI0929","TLI0930","TLI0931","TLI0932","TLI0933","TLI0934","TLI0935","TLI0938","TLI0939","TLI0940","TLI0941","TLI0942","TLI0943","TLI0944","TLI0945","TLI0946","TLI0947","TLI0950","TLI0951","TLI0952","TLI0953","TLI0954","TLI0956","TLI0957","TLI0960","TLI0961","TLI0962","TLI0963","TLI0964","TLI0965","TLI0966","TLI0967","TLI0968","TLI0969","TLI0978","TLI0979","TLI0980","TLI0981","TLI0982","TLI0983","TLI0987","TLI0988","TLI0989","TLI0991","TLI0992","TLI0993","TLI0994","TLI0995","TLI0996","TLI0997","TLI0998","TLI0999","TLI1000","TLI1001","TLI1002","TLI1003","TLI1004","TLI1005","TLI1008","TLI1009","TLI1010","TLI1011","TLI1012","TLI1013","TLI1015","TLI1016","TLI1017","TLI1018","TLI1019","TLI1020","TLI1021","TLI1024","TLI1027","TLI1028","TLI1029","TLI1030","TLI1031","TLI1032","TLI1033","TLI1034","TLI1035","TLI1036","TLI1037","TLI1038","TLI1042","TLI1043","TLI1045","TLI1046","TLI1047","TLI1048","TLI1050","TLI1056","TLI1059","TLI1064","TLI1068","TLI1069","TLI1076","TLI1077","TLI1078","TLI1079","TLI1080","TLI1081","TLI1084","TLI1085","TLI1086","TLI1087","TLI1088","TLI1091","TLI1092","TLI1093","TLI1094","TLI1095","TLI1096","TLI1097","TLI1098","TLI1105","TLI1107","TLI1108","TLI1114","TLI1115","TLI1116","TLI1118"
"569","carn1240","?","?","?","?","?","false","restricted","?","?","?","false","false","false","false","false","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","false","?","?","Different","Impossible","?","?","?","?","'And' different from 'with'","No grammatical marking","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","VX","?","initial","?","?","?","plain-i/e","false","false","false","?","?","?","?","?","?","?","?","?","?",NA,NA,"?",NA,"?",NA,NA,"?",NA,NA,NA,"?","?","?","?","?","?","pre","num-noun","?","?","?","?","TRUE","FALSE","?","?","?","?","?","?","?","?","?","?","?","extensive affixation","?","TRUE","?","?","?","?","FALSE","?","?","FALSE","normal imperative","special negative","FALSE","TRUE","?","?","dem-noun","demonstrative word","?","?","negative particle",NA,"?","?","?","?","?","?","FALSE",NA,NA,"?","?","?",NA,"preverbal word",NA,NA,"immediately preverbal","suffixing","?",NA,"TRUE","TRUE","?","?",NA,NA,"affix","optional",NA,NA,NA,"?","?",NA,"?","?","?","?","definite distinct from demonstrative","definite word","indefinite same as one","indefinite word","?",NA,NA,"?",NA,"TRUE","?","negative word","no double negation","?","TRUE","TRUE",NA,"suffixes",NA,"?","?","?","?","?","?","noun-genitive","adjective-noun","Adjective-Degree word","?","vos","TRUE","?","?","?","?","FALSE","TRUE","?","FALSE","FALSE","?","?","M",NA
"572","cash1251","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","post","noun-num","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","extensive affixation","?","TRUE","?","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","dem-noun","demonstrative word","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","negative suffix",NA,NA,"?","?","suffixing","?","?","TRUE","TRUE","?","?","affix","post","?","?","?","?","?","?","?","?","?","?","?","?","definite same as demonstrative","definite word","indefinite same as one","indefinite word","?","?","?","?",NA,"?","?","negative affix","no double negation","?","TRUE","?","concatenative","suffixes","suffix","?","?","?","?","?","?","genitive-noun","noun-adjective","?","?","sov","?","?","?","?","?","?","?","?","TRUE","TRUE","?","?","?","?"
"573","cash1254","false","true","false","restricted","none","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","true","?","?","?","?","?","?","?","?","?","?","Inflectional optative absent","?","TRUE","TRUE","TRUE","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","false","false",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","S=Atr≠P (accusative)","S=Atr≠P","P=T=G","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","normal imperative","special negative","FALSE","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","2p number-neutral","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","P=T=G","none","?","?","?","?","?","?","?","sov","FALSE","?","?","?","?","?","TRUE","?","?","?","?","?","M","?"
"577","cavi1250","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","false","Absent","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","prenominal","?","?","?","?","plain-i/e","?","?","?","?","?","?","?","?","?","?","?","Only the P argument","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","post","num-noun","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"FALSE","clitic","post","?","?","?","?","?","?",NA,"?","?",NA,"?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","concatenative","?","?","S=P≠Atr","P=T=G","?","?","?","?","genitive-noun","noun-adjective","?","?","word order free","TRUE","?","?","?","?","?","TRUE","?","TRUE","TRUE","?",NA,"M","?"
"579","cayu1262","false","false","?","restricted","?","false","restricted","false","false","false","false","false","false","false","false","false","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","false","Present","?","?","?","?","?","?","?","?","?","?","No overlap","FALSE","?","FALSE","?","?","?","?","?","?","no distinction","?","?","?","affixes on verbs not possible","verbal constructions not possible","FALSE","FALSE","?","?","initial","?","?","?","excl-as-person","true","false","true","?","?","?","?","?","?","?","?","Both the A and P arguments","syncretic","?","?","symmetrical","?","?","?","?","?","?","?","?","?","?","?","A precedes P","?",NA,"pre","num-noun","?","clitics or affixes","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","extensive affixation","?","?","related","FALSE","?","?","TRUE","?","?","TRUE","?","?","?","?","FALSE","FALSE","dem-noun","demonstrative word","clitics",NA,NA,NA,"productive full and partial","Related for all demonstratives","?","TRUE","?","?","?",NA,NA,"?","?","?","negative prefix",NA,NA,"?","?","prefixing","pronouns sensitive to number","?","?","?",NA,NA,"clitic","pre","affix",NA,"?","2p with number distinctions","?","?",NA,"Second singular and second plural",NA,"zero in at least some 3sg forms","TRUE","FALSE","?","?","?","?",NA,"?",NA,"?","?","FALSE","?","negative affix","no double negation","TRUE","TRUE","?","concatenative",NA,"?","S=Atr=P","?","?","?","?","?","noun-genitive","adjective-noun","Degree word-Adjective","?","vos","TRUE","?","?","?","?","?","TRUE","?","TRUE","TRUE","?",NA,NA,"?"
"584","cent1989","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","false","Absent","Topic","Different","Possible","Exceed","Gap","?","Identical","'And' different from 'with'","No grammatical marking","Inflectional optative absent","?","FALSE",NA,"FALSE",NA,"?","?","?","?","?","pronouns avoided for politeness","formally similar","Weakly differentiated","?","affixes on verbs not possible","?","FALSE","FALSE","?","prenominal","initial",NA,NA,NA,NA,NA,NA,NA,NA,NA,"?","?","?","?","?","?",NA,NA,"No inflectional future",NA,NA,"TRUE",NA,NA,"From 'finish', 'already'",NA,NA,NA,NA,NA,NA,NA,NA,"question particle",NA,"pre","noun-num","Final","?","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","?","?","?","?","?","?","?","?","little or no affixation","?","TRUE","?","FALSE","FALSE","TRUE","FALSE","?","?","FALSE","normal imperative","special negative","?","?","FALSE","FALSE","noun-dem","demonstrative word",NA,"?","?",NA,"productive full and partial","?","?",NA,"?","?","FALSE",NA,NA,"Gap","TRUE","FALSE",NA,"preverbal word",NA,NA,"immediately preverbal",NA,"pronouns sensitive to number","?","TRUE","?",NA,"FALSE",NA,NA,"?","optional","FALSE",NA,"FALSE","?",NA,NA,NA,NA,"TRUE","FALSE","definite distinct from demonstrative","definite word","?","?",NA,NA,NA,"Predicate negation also present",NA,"TRUE","?","negative word","no double negation","TRUE","FALSE","TRUE","isolating",NA,NA,"S=Atr=P","?","?","?","?","?","noun-genitive","noun-adjective","Adjective-Degree word","not initial","svo","FALSE","?","?","?","?","TRUE","FALSE","?","TRUE","FALSE",NA,NA,"?",NA
"589","cent2050","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Present","Conjunctional","Different","Possible","Locational","?","?","?","'And' identical to 'with'","Grammatical marking","Inflectional optative absent","No overlap","?","?","?","?","?","?","?","FALSE","2","no distinction","formally similar","Moderately differentiated","yes, without marking","affixes on verbs not possible","verbal constructions not possible","TRUE","FALSE","XV","prenominal","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","Both the A and P arguments","not syncretic","Inflectional future exists","large (6-9 cases)","asymmetrical","TRUE","?","?","Other perfect","?","?","?","?","?","?","?","?","interrogative verb morphology",NA,"post","noun-num",NA,"clitics or affixes","TRUE","FALSE","TRUE","TRUE","FALSE","?","?","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","extensive affixation","TRUE","TRUE","unrelated","FALSE","FALSE","TRUE","TRUE","TRUE","differentiation","TRUE","special imperative","special negative","FALSE","FALSE","FALSE","FALSE","noun-dem","demonstrative word","clitics",NA,NA,"TRUE","productive full and partial",NA,NA,"FALSE","?","?","FALSE","FALSE","FALSE","?","?","?","negative suffix",NA,NA,"?","?","suffixing","pronouns sensitive to number","same as additive","TRUE","TRUE",NA,"FALSE","clitic","post","?",NA,"TRUE","2p with number distinctions","TRUE","?",NA,"Second singular and second plural",NA,NA,"TRUE","TRUE","definite distinct from demonstrative","definite word","indefinite distinct from one","indefinite word",NA,"FALSE","pronominal plural affixes","Predicate negation also present","suffixes","FALSE","?","negative affix","no double negation","TRUE","TRUE","TRUE","concatenative","suffixes","suffix","?","?","?","?","Indirect-object construction","?","noun-genitive","noun-adjective","Adjective-Degree word","initial","sov","FALSE","?","?","?","?","TRUE","TRUE","TRUE","TRUE","TRUE","?","?","M","?"
"594","cent2117","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Absent","Topic","Identical","Possible","?","?","?","Identical","'And' different from 'with'","No grammatical marking","Inflectional optative absent","No overlap","?","?","?","?","?","?","?","FALSE","4 or more","no distinction","?","?","?","affixes on verbs possible","verbal constructions not possible","FALSE","FALSE","?","postnominal","final","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","Both the A and P arguments","not syncretic","Inflectional future exists",NA,NA,"TRUE","?","?","Other perfect","?","?","?","?","?","?","?","P precedes A","question particle","verbal affix or clitic","?","noun-num","Final","clitics or affixes","?","?","TRUE","TRUE","?","?","?","?","?","?","?","?","?","?","?","extensive affixation","TRUE","TRUE","related","FALSE","?","?","FALSE","?","?","TRUE","?","?","FALSE","FALSE","TRUE","FALSE","dem-noun","demonstrative word","clitics",NA,"negative particle","TRUE","productive full and partial","Related to non-remote demonstratives","?","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","?","?","?",NA,"postverbal word",NA,"immediately postverbal",NA,"suffixing","pronouns sensitive to number","unique associative plural","TRUE","?",NA,"?",NA,NA,"?","?","TRUE","2p number-neutral","FALSE","?","?",NA,"indirect only","zero in at least some 3sg forms","FALSE","TRUE","definite same as demonstrative","definite word","?","?",NA,"TRUE","pronominal plural affixes","?",NA,"?","TRUE","negative word","no double negation","TRUE","TRUE","TRUE","concatenative","suffixes","suffix","?","?","?","?","?","?","genitive-noun","noun-adjective","Adjective-Degree word","not initial","sov","FALSE","?","?","?","?","TRUE","TRUE","TRUE","TRUE","FALSE","?","?","M","?"
"597","cent2128","?","?","false","restricted","none","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","true","false","?","?","?","?","?","?","Identical","?","?","?","?","?","?","?","?","?","?","?","?","?","2","?","?","?","?","?","?","?","?","VX","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","special imperative","special negative","?","?","?","?","noun-dem","demonstrative word","?","?","?","TRUE","?","?","?","?","?","?","FALSE","FALSE","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","2p with number distinctions","?","?","?","Second singular and second plural","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","?","?","?","?","TRUE","concatenative","?","suffix","?","?","none","?","?","?","genitive-noun","?","?","?","word order free","FALSE","?","?","?","?","?","?","?","?","?","?",NA,NA,"?"
"601","cent2138","false","true","false","semi-restricted","none","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","false","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","FALSE","?","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","unique associative plural","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","S=Atr≠P","P=T=G","cat-based","?","?","?","?","?","?","?","word order free","?","?","?","?","?","?","?","FALSE","TRUE","?","?","?","?","?"
"603","cent2142","false","false","?","?","?","false","restricted","false","true","false","true","false","true","true","true","false","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","false","Present","?","?","?","Locational","?","?","?","?","?","Inflectional optative present","No overlap","TRUE","?","FALSE","?","?","?","?","?","?","no distinction","?","?","?","affixes on verbs not possible","verbal constructions not possible","FALSE","FALSE","?","?","?","?","?","?","excl-as-person","true","true","true","?","?","?","?","?","?","?","?","Both the A and P arguments","syncretic","?","large (6-9 cases)","symmetrical","?","?","?","?","?","?","?","?","?","?","?","A and P are fused","question particle","verbal affix or clitic","post","num-noun","Final","clitics or affixes","?","?","TRUE","TRUE","?","?","?","?","?","?","?","?","?","?","?","extensive affixation","?","?","?","FALSE","TRUE","FALSE","TRUE","?","?","TRUE","normal imperative","special negative","FALSE","TRUE","TRUE","FALSE","dem-noun","demonstrative word","clitics",NA,"negative particle","FALSE","productive full and partial","?","?","TRUE","?","?","FALSE","FALSE","TRUE","?","?","?",NA,"preverbal word",NA,NA,"?","suffixing","pronouns sensitive to number","?","?","?",NA,"TRUE","clitic","post","?",NA,"?","2p number-neutral","?","?","FALSE",NA,"direct and indirect","zero in at least some 3sg forms","TRUE","TRUE","?","?","?","?",NA,"?","nominal plural affixes","?","suffixes","FALSE","?","negative word","no double negation","TRUE","TRUE","TRUE","concatenative","suffixes","suffix","S=Atr≠P","?","?","none","?","?","genitive-noun","adjective-noun","Degree word-Adjective","not initial","sov","TRUE","?","?","?","?","?","TRUE","?","TRUE","TRUE","?","N",NA,"?"
"606","cent2194","?","?","false","restricted","?","?","?","false","false","false","true","false","true","true","true","false","false","0","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","?","False","False","separative","True","?","true","Present","?","Different","Possible","Locational","Gap","?","?","'And' identical to 'with'","Grammatical marking","Inflectional optative absent","?","?","TRUE","?","FALSE","no infixes in verb inflection and agreement","split markers in verb inflection and agreement","3-8","FALSE","?","no distinction","?","?","?","affixes on verbs not possible","?","TRUE","FALSE","VX","prenominal","initial","false","false","true",NA,"true","false","true","split","prae",NA,"false",NA,NA,NA,NA,"Both the A and P arguments","not syncretic","No inflectional future","small (2-3 cases)","asymmetrical","FALSE","false","false",NA,"false","false","false","true","S=Atr≠P (accusative)","S=Atr≠P","?","A precedes P","question particle","?","pre","num-noun","Initial","clitics or affixes","?","?","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","extensive affixation","?","?","unrelated","TRUE","FALSE","TRUE","TRUE","?","differentiation","TRUE","special imperative","normal negative","FALSE","FALSE","?","FALSE","?","?","clitics",NA,"negative particle","FALSE","productive full and partial",NA,NA,"FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","Gap","FALSE","TRUE",NA,"?","?","?","?","?","pronouns sensitive to number","?","?","?","TRUE","TRUE","affix","pre","?",NA,"FALSE","2p with number distinctions","FALSE","?","FALSE","Second singular and second plural","?",NA,"TRUE","TRUE","?","?","?","?",NA,NA,"pronominal plural affixes","Predicate negation also present","suffixes","FALSE","TRUE","negative word","?","TRUE","TRUE","TRUE","?",NA,"?","?","?","?","?","Indirect-object construction","?","noun-genitive","noun-adjective","?","initial","vso","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","?","M","TRUE"
"610","chac1249","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","final","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","num-noun","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","extensive affixation","?","?","?","?","?","?","FALSE","?","?","TRUE","normal imperative","normal negative","FALSE","FALSE","?","?","dem-noun","demonstrative word","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","negative suffix",NA,NA,"?","?","suffixing","?","?","?","?","?","?","affix","post","?","?","?","2p with number distinctions","?","?","?","Second singular and second plural","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","negative affix","no double negation","?","TRUE","?","?","suffixes","?","?","?","?","?","?","?","genitive-noun","adjective-noun","?","initial","sov","?","?","?","?","?","?","?","?","?","TRUE","?",NA,"?","?"
"616","cham1312","?","?","?","restricted","?","?","?","?","true","false","false","false","true","false","true","false","true","0","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","False","False","False","distributive","True","true","true","Present","?","Different","Impossible","?","Gap","Identical","Identical","'And' identical to 'with'","Grammatical marking","Inflectional optative absent","Overlap for either possibility or necessity","?","?","?","?","no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","3-8","TRUE","3","no distinction","?","Highly differentiated","yes, without marking","affixes on verbs possible","verbal constructions not possible","FALSE","FALSE","?","prenominal","initial","true","?","?","plain-i/e","true","true","true","prae","?","true","false","false","false","false","false","Only the A argument","not syncretic","No inflectional future",NA,NA,"FALSE","true","false",NA,"false","false","false","true","S=Atr≠P (accusative)","?","?",NA,"question particle","separate particle","pre","num-noun","Initial","?","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","?","?","FALSE","TRUE","FALSE","TRUE","?","?","little or no affixation","TRUE","TRUE","unrelated","FALSE","?","?","TRUE","TRUE","identity","?","normal imperative","special negative","FALSE","FALSE","TRUE","FALSE","dem-noun","demonstrative word","?","?","negative particle",NA,"productive full and partial",NA,"FALSE","FALSE","FALSE","TRUE","FALSE",NA,NA,"Gap","TRUE","FALSE",NA,"preverbal word",NA,NA,"immediately preverbal",NA,"pronouns sensitive to number","same as additive","TRUE","?",NA,"TRUE",NA,NA,"?",NA,"FALSE","?","TRUE","?","FALSE","?","indirect only",NA,"TRUE","FALSE","definite distinct from demonstrative","definite word","?","?",NA,NA,NA,"No predicate negation","suffixes","FALSE","TRUE","negative word","no double negation","TRUE","TRUE","TRUE","isolating","?",NA,"?","?","?","?","Secondary-object construction","?","noun-genitive","adjective-noun","Degree word-Adjective","?","vso","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE",NA,"M","TRUE"
"620","chan1310","false","true","false","restricted","none","?","?","false","false","false","true","false","true","false","true","false","false","0","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","False","False","False","separative","?","false","false","?","?","?","?","?","?","?","?","?","?","?","?","TRUE",NA,"TRUE",NA,"no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","3-8","?","?","?","?","?","?","?","?","?","?","?","postnominal","?",NA,NA,NA,"plain-i/e",NA,NA,NA,NA,NA,NA,"false",NA,NA,NA,NA,NA,NA,"?","?","?","?","false","false","?","false","false","false","true",NA,NA,NA,NA,"?","?","post","num-noun","?","pronouns in subject position","?","?","?","?","FALSE","?","FALSE","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","dem-noun","demonstrative word",NA,"optional",NA,"?","?","?","?",NA,"?","?","?","?","?","?","TRUE","FALSE","negative prefix",NA,NA,"?","?","?","?","same as additive","?","?","?","?","clitic","post","?","optional","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","Predicate negation also present","?","TRUE","?","negative affix","no double negation","?","TRUE","?","concatenative","suffixes","suffix","S≠Atr≠P","T≠P=G","none","?","Indirect-object construction","Interrogative-based","genitive-noun","adjective-noun","?","not initial","sov","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","?","TRUE","TRUE","TRUE","?","?","TRUE"
"626","chay1248","?","?","?","?","?","?","?","?","?","?","true","false","true","false","false","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","plain-i/e","true","true","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","S=Atr=P (neutral)","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","optional","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","concatenative","?","?","?","?","?","?","?","?","?","?","?","?","sov","TRUE","?","?","?","?","?","TRUE","?","?","?","?",NA,NA,"?"
"630","chem1251","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","'Have'","Different","Possible","?","?","?","?","'And' identical to 'with'","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","prenominal","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","question particle",NA,"post","num-noun","Second","clitics or affixes","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","extensive affixation","?","?","related","?","FALSE","TRUE","TRUE","?","differentiation","TRUE","special imperative","normal negative","?","?","FALSE","?","?","?","?",NA,NA,"?","?","Related for all demonstratives",NA,"?","?","?","?","?","?","?","?","?","?",NA,"FALSE","?","?","suffixing","?","?","?","?","?","?","affix","post","?","?","?","2p with number distinctions","?","?","?","Second singular and second plural",NA,"?","?","?","?","?","?","?","?","?","?","?","suffixes","?","?","negative affix","double negation","?","TRUE","?","concatenative","suffixes","suffix","?","?","?","?","?","?","genitive-noun","?","?","not initial","word order free","?","?","?","?","?","?","?","?","TRUE","TRUE","?","N",NA,"?"
"640","chib1270","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Highly differentiated","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","interrogative verb morphology","?","?","noun-num",NA,"clitics or affixes","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","extensive affixation","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","dem-noun","demonstrative word","clitics",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","negative suffix",NA,NA,"?","?","suffixing","?","?","?","?","?","?","affix","post","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","negative affix","no double negation","?","TRUE","?","?","suffixes","?","?","?","?","?","?","?","genitive-noun","noun-adjective","?","?","sov","?","?","?","?","?","?","TRUE","?","?","TRUE","?",NA,"M","?"
