"","GB024ri","GB026","GB027","GB028","GB030","GB031","GB035","GB036","GB037","GB039c","GB041c","GB046C","GB047","GB048","GB059","GB065ri","GB068","GB069","GB074c","GB075c","GB081","GB083c","GB084c","GB095C","GB096C","GB098C","GB099","GB103","GB104","GB105","GB107C","GB108","GB109C","GB110cC","GB111C","GB113","GB116","GB117","GB118","GB122","GB123","GB124","GB126","GB127","GB129","GB130ri","GB131","GB132","GB134","GB135","GB136","GB137","GB138","GB139","GB140","GB146","GB149C","GB150","GB151","GB152","GB156","GB158","GB159","GB167","GB177","GB203ri","GB204","GB250","GB251m","GB256","GB257","GB260","GB265","GB273","GB297","GB298","GB299","GB300","GB301","GB309c","GB313","GB324","GB325","GB326","GB327","GB332nom","GB334","GB335","GB402","GB403","GB408","GB409","GB410","GB415","GB480m","GB500drm","GB501drm","GB510m","GB549drmc","GB550m","GB551mC","GB552m","GB553drmcC","GB555m","GB556m","GB557drm","GB558drm","GB559drm","GB561drmc","GB563m","GB567drm","GB568drm","GB590mC","GB591mC","GB595m","GB606m","GB620drmc","GB621drmc","GB622drmc","GB623drmc","GB624drmc","GB625mC","GB701drm","GB702drm","GB704drm","GB777drm","GB800m","GB850drm","GB852drmC","GB853drm","GB887drmc","GB888drmcC","GB900OM","GB945m","GB949m","GB950m","GB951drmcC","GB952drmcC","GB954drmcC","GB955drmc","GB990drmcC","GB991drmcC","GB995S"
"taus1253",NA,NA,"1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0",NA,"0","1","0",NA,NA,NA,NA,"0","1",NA,"0","2","1","0","1","1","1","0","0","1",NA,NA,"0","0","0",NA,"0","0","0","0","0","2",NA,NA,"1","0","0","0",NA,NA,"0","0","0",NA,"0",NA,"0","0",NA,"0","1",NA,NA,NA,NA,NA,"0","0","1","0","1","1","1",NA,"1","1","0","0","1","1","0","1","1","1",NA,"1","0","0","1","1","0",NA,"1","1","1","1","0","1","1","1","1","1",NA,"1","0","1","1","0",NA,"0","1","0",NA,NA,NA,NA,NA,NA,NA
"tern1247","2","0","0","1","1","0","0","0","0",NA,NA,NA,"0","0","0","1","1","1","1","0","0",NA,NA,"0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","1","1","1","1","1","0","1","0",NA,"0","0","0","0","0","1","1","0","0",NA,NA,"1","0","0","1","0","0","0","0","0","1","0","0",NA,"0","0","0","1","1","decimal system",NA,"0","0","0","0","0","1","1","0","0","1","1",NA,"0","1","1",NA,"0","0","0","0","1",NA,"1","0","0",NA,"1","0","0","1","1","0","1","0","1","0","0","0","1","1","1","1","0",NA,NA,"conjoined clauses","0","0","0",NA,NA,NA,NA,NA,NA,"noun-adj and noun-dem"
"thao1240",NA,"0","0","1","0","0","1","0","1",NA,NA,NA,"0","1","0",NA,"1","1","1","0","1",NA,NA,"1","0","1",NA,"0","0","1","0","0",NA,NA,"0","1","0","0","1",NA,"0","0","1",NA,"0",NA,"1","1","1","1","0","0","1","1","0",NA,"0",NA,"0",NA,"0","1","1","0","0","1","1","1","0","0","1","0",NA,"1",NA,"0","1",NA,"0",NA,"1","0","0","0","1",NA,"0",NA,"0","0","0","1","1","0","1","0","0",NA,"1","0","0","0","0",NA,"0","0","1","1",NA,"1","0","0","0","1","0","0","1","1","1","0","1","1","0","0","0","1",NA,"0","1","0","1","0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA
"toar1246","2","0","0","1","0","1","0","0","0",NA,NA,NA,"1","0","0","1","0","0","0","1","0","1","0","0",NA,NA,"0","0","0","1","0","1",NA,"0","1","0","0","0",NA,"1","1",NA,"1","1","0","1","0","0","1","1",NA,"1","0","1","0",NA,NA,"1","0","0","0","1","1","0","0","2","1","0","1","1","1","0","0","0","0","0","1","0","1","1","0","0","0","1","0","body-part tallying system","0","0","0","0","1","0","1","0","1","0","1",NA,"1","0","0","0","0","0","0","1","0","1",NA,"1","0","0","1",NA,NA,"0",NA,NA,NA,NA,NA,"0","0","0","0","1","0","1",NA,"1","0",NA,"conjoined clauses","0","1","0",NA,NA,NA,NA,NA,NA,"adj-noun and noun-dem"
"tobe1252","2","0","0","1","1","0","0","1","0",NA,NA,NA,"1","1","1","1","1",NA,"1","1","0",NA,NA,"0","0","0","0","0","1","1","1","1","0","0","0","1",NA,"0","1","0","0","1","1",NA,"0","1","0","0","1","1","0","1","0","1","1","1","0","0","0","0",NA,"1","0","0","1","2","1","0","1","0",NA,NA,"0","1",NA,"0","0",NA,NA,NA,"0","0",NA,"1","1","decimal system","0","0",NA,NA,"0","0","1","0","0","0","1","0",NA,"1","1","1",NA,"0",NA,"0","1","1",NA,"1","0","0",NA,"1","0","0","1","1","1","1","0","1","0","0","0","1","1","1","1","0",NA,NA,"neither","0",NA,NA,NA,NA,NA,NA,NA,NA,"noun-adj and noun-dem"
"tuka1248","1",NA,"0","0","0","0","1","1","1",NA,NA,NA,"1",NA,"1","2","1","0","1","0","1",NA,NA,"0","0","0","0","1","1","1","0","0","0","0","1","1",NA,"0","1","0",NA,"1","1","0",NA,NA,"1","1","1","1","0","0","1","1","0",NA,NA,"0","0","0","0","1","1",NA,NA,"2","1","1","1","0","0","0","0","1","0","0","1","0",NA,NA,"0","0",NA,"1","1","decimal system","0","0","0","0","1","0","0","1","1","1","1","1","0","1","1","1",NA,"1","0","1","1","1",NA,"1","0","0","0","1",NA,"1","1","1","1","1","1","1",NA,"1","0","1","0","1","1","1","1","0","neither","0","0","1",NA,NA,NA,NA,NA,NA,"noun-adj and noun-dem"
"urni1239",NA,"1","0","1","1","1","1","0","0",NA,NA,NA,NA,NA,"1",NA,"0","0",NA,NA,"0","0","1","0","0","0","1","0","0","0","0","1","0","0","0",NA,"0",NA,"1",NA,NA,"0","0","0","0","1","0","0","1","1","0","1","1",NA,"1",NA,NA,NA,"0",NA,NA,"0","0","0","0","2","0","1","0","0","1","0",NA,NA,"0","0","1","1",NA,"0","1","0","0","0",NA,"neither","0","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0",NA,NA,NA,"1","1",NA,NA,NA,"1","1","0","0",NA,NA,"1","1","1","1","0","1","0","0","0","1",NA,"1","1","0","1","0",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA
"wage1238",NA,"0","0","1","0","0","1","0","0",NA,NA,NA,NA,NA,"1",NA,"1","0",NA,NA,"0","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0",NA,NA,"0","0","1",NA,"0","1","1","1","0","0","1","1","1","0","0","0","0","0",NA,"1","0","0","0",NA,NA,"1","0","1","1","0","0","0","0","0","1","0","0","0","1","0",NA,"0","1",NA,NA,NA,"0","0","0","1","1","0","1","0","0","0","1","0",NA,"0","1",NA,NA,"1","1","1",NA,"0","0","0","0","0","0","0","1","1","1","1","0","1",NA,NA,NA,"1","0","1","1","0","1","1","conjoined clauses","0","0","0",NA,NA,NA,NA,NA,NA,"adj-noun and noun-dem"
"wara1294","1","0","1","0","0","0","1","0","0",NA,NA,NA,"1","0","1","1","0","0",NA,NA,"0","1","0","0","0","0","0","1","0","0","0","1","0","1",NA,"1","0","1","0","0","1","0","0","1","0","1","0","0","1",NA,"0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","1","1","1","0","0","1","1","0","1","0","1","1","0","0","0","0","1","neither","0","0","0","1","0","1","0","0","1","1","1","0","1","1","1","0","1","0","0","1","1","1",NA,"0","0","0","1","1","0","0","1","1","1","1","1","1",NA,"0",NA,"1","0","0","0","0","1","1","conjoined clauses","0","0","1",NA,NA,NA,NA,NA,NA,"adj-noun and dem-noun"
"warr1258","1","1",NA,"1","0","1","1","0","0",NA,NA,NA,NA,NA,"1",NA,"0","0","0","1","0","1","1","0","1","0",NA,"1","0","0","0","0",NA,NA,"1","1","0","0","0","0","0","0","0","0","0","1","0","1",NA,"1","0","1","1",NA,"1",NA,NA,"0","0",NA,"1","1","0","0","0",NA,NA,"1",NA,NA,"0","0",NA,NA,"0","0","1","1",NA,"1","1","0","0","1","1",NA,"0","0",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"1","1",NA,NA,"1","0","0",NA,NA,"0",NA,"1","1","1","1","1","1","0","0","0","1",NA,"1","1","0",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA
"waya1268","1","0","0","1","0","1","1","0","0",NA,NA,NA,"0","1","1",NA,"1","1","1","0","0",NA,NA,NA,NA,NA,"1","1","1","1",NA,"0",NA,NA,"0","1","0","1","0","1","0","1","1","0","0","2","1","0","1","1","0","0","0","1","0","0",NA,"0","0","0","0","1","1","0","0",NA,"1","0","1","0","1","0","0","0","0","0","1","0","1","0","0","1","0","1","1","decimal system","0","0","0","0","1","0","0","0","1","1","1","1","1","1","0","0","0","1","1","1","1","1",NA,"1","0","0","0",NA,"0","0","0","0","1","0","1",NA,"0","0","0","0","0","0",NA,"0","1","1","conjoined clauses","0","0","0",NA,NA,NA,NA,NA,NA,"noun-adj and noun-dem"
"wayu1241","1","0","1","1","0","1","0","0","0",NA,NA,NA,"0","1","0","1","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","1","0","1",NA,"0","0",NA,"0","1","0","0","1","1","0","0","0","1",NA,NA,"0","0","0","0","0","1","0","0","0","1",NA,"0","1","0","1","0","0","1","0","0","1","0","0","0","1","0",NA,NA,"0","neither","0","0","0","0","0","1","0","0","1","1","0","1","1","0","0","1","1","0","0","1","1","1",NA,"1","0","0","1","0","0","0","1","1","1","0","1","1",NA,NA,NA,"1","0","1","1","0","1","1","neither","0","0","0",NA,NA,NA,NA,NA,NA,"adj-noun and dem-noun"
"west2396","2","0","0","0","0","0","1","0","0",NA,NA,NA,"0","0","0","2","1","0","1","0","0",NA,NA,NA,NA,NA,"0","0","0","0",NA,"0",NA,NA,NA,"0","0","1","0","1",NA,"0","1","0","0","1","0","1","0","1","1","1","1","1","1","0",NA,"0","0","0","0","0","0","0","0",NA,"1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","1","decimal system","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","1","0","0","0","1","1","1",NA,"1","0","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"1",NA,"1","1","0",NA,"0","0","1",NA,NA,NA,NA,NA,NA,"noun-adj and noun-dem"
"west2632",NA,"0",NA,"0","0","0","0","0","0",NA,NA,NA,"0","0","1","2",NA,NA,NA,NA,"0",NA,NA,"0","1","1",NA,"1",NA,"0",NA,"0","1",NA,"1","0","0","1","0","0","0","0","0",NA,"0",NA,"1","1","1","1","0",NA,NA,"1",NA,"1","0","0","0","0",NA,"1","0","0","0","1","0","0","1","0",NA,NA,NA,NA,NA,"0","1",NA,"0",NA,"1","0","1","1","1","decimal system","0","0",NA,NA,"0","1","1","0","0","0","0",NA,NA,"0","1","0",NA,"1","0","0","1","0",NA,"0","0","0",NA,"1","1","0","1","1","1","1","0","1",NA,NA,NA,"1",NA,"1","1","0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"wotu1240","1","0","0","1","0","0",NA,"0","0",NA,NA,NA,"0","1","0","2","0","0","1","0","0",NA,NA,"0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0","1","0","1","0","1","1","1","0","0","1","1","0","0","0","0","0","0",NA,"1","1","0","0",NA,NA,NA,NA,NA,"1","0","0","1","0","0","1","0","0",NA,"0","0","0","1","1","decimal system","0","0",NA,"0","1","1","1","1","1","0","1",NA,"1","0","0","0","0","1","0","0","1","1",NA,"1","0","0","0","1","0","0","1","1","1","1","1","1","0","0","0","1","1",NA,"1","1","1","1","neither","0","1","1",NA,NA,NA,NA,NA,NA,"noun-adj and dem-noun"
"yaey1239",NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,"0","1","1","0","0","1","0","1","0","0",NA,NA,"0","0","0","0","1","0",NA,NA,"1","1","0","1",NA,"1","1","0","1","0","0","1","0","0","1",NA,"1","1","0","1","1",NA,NA,"1","0","1","0",NA,NA,"0","0",NA,NA,"1","1","0","0","0",NA,"1","0","0","0","0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0","0","1","0","1","1","0",NA,"1","0","0","1","1","1","0","1","1","1",NA,"1","0","0","1",NA,"1",NA,NA,NA,NA,NA,NA,"0","1",NA,"1","1",NA,"1",NA,"1","1","0","marker of standard with elsewhere locational meaning","0","0","1",NA,NA,NA,NA,NA,NA,"adj-noun and dem-noun"
"yaum1237","2","0","1","0","0","0","0","1","0",NA,NA,NA,NA,NA,"0","2","0",NA,"0","1","0","1","1","0","1","0","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1",NA,"0","0","0","1","0","0","1",NA,"0","0","0","0","0","0",NA,"1","1","1","0","1","1","0","0","2",NA,"0","1","0","1","0",NA,NA,"0","0","1","0","0","1","0","0","0","0","1","neither","0","0","0","1","1","1","0","0","1","1","1","1","1","0","0","0","1","0","0","1","1","1",NA,"1","0","0","0","1","0","0","1","1","1","1","1","1","0","0","0","1",NA,"1","1","1","1","1",NA,"0","0","1",NA,NA,NA,NA,NA,NA,"noun-adj and noun-dem"
"yong1280","2","0","1","0","1","0","1","1","0",NA,NA,NA,"0","0","0","1","0","0","0","1","0","1","1",NA,"0","1","1","0","0",NA,"1","0","1","0","0","0","0","1","1","0","0","0","1","0","0","1","0","0","1","1","1","1","0","1","1",NA,"0","1","1","1","0","0","0","0","0",NA,"0",NA,NA,NA,"0","0","0","0","0","0","0","1",NA,"0","0","0","0","1","1","body-part tallying system","0","0",NA,NA,"0","1",NA,"0","1","0","0","0","1",NA,"1","0","1","0","0","1","1","0",NA,"1","0","0","0","1","0","0","1","1","1","0","1","1","0","0","0","1","0","1","0","1","1","1","neither","0","1","0",NA,NA,NA,NA,NA,NA,"noun-adj and noun-dem"
"youl1235","2","0","1","1","0","0","1","0","0",NA,NA,NA,"0",NA,"0","1","1","0","0","1","0","1","1","0",NA,NA,"0","1","0","1","1","0",NA,"0","0","1","0","1","1","1",NA,"0","1","0","0","1","0","0","1","1","0","0","0","1","1","0",NA,"0","0","1","0","1","1","0","0","2","1","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","1","1","1","decimal system","0","0","0","0","1","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","1","1",NA,"1","0","0","0",NA,"0","0",NA,NA,NA,NA,NA,"0","0","0","0","1","1","1",NA,"1","1","1","neither","0","0","1",NA,NA,NA,NA,NA,NA,"adj-noun and noun-dem"
"yuki1243","1","0",NA,"1","0","0","0","0","0",NA,NA,NA,NA,"1","1","1","1","0",NA,NA,"0","1","1","0",NA,NA,"0","0","0","1","1","1",NA,"0","0","1","0","1","1",NA,NA,NA,"0",NA,"0","1","0","0","1","1","1","1","0","0",NA,"0",NA,"1","1","1","0","0","1",NA,"1","1","0","0","1","0","0","0",NA,NA,NA,"0","0","0","0","0","1","0","0","0","1","body-part tallying system","0","0","0","0","1","1","0","0","1","0","0","0","1","0","1","0","1","0","0","1","1","1",NA,"0",NA,NA,"1",NA,"1","0",NA,NA,NA,NA,NA,"0","1","0","1","1",NA,"1",NA,"0","1","1","conjoined clauses","0","1","0",NA,NA,NA,NA,NA,NA,NA
"zaca1242","1","0",NA,"0","1","0","0","0","0",NA,NA,NA,"0",NA,"1","2","1",NA,"1","0","0",NA,NA,"0","0","1","0","0","0","1","0","0","0","0","1","1","0","1",NA,"0",NA,"0","1","0","0","2","1","0","1","1",NA,"0","1","0","1","0","0",NA,"0","0","0","0","0",NA,"0",NA,"0","0","1","0","1","0","0","0","0","0","1",NA,NA,NA,"0","0","0","0","1","neither","0","1",NA,NA,"1","0","1","0","1","0","0",NA,"1","0","0","0","0",NA,NA,"0",NA,"1",NA,"1","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","1","0",NA,NA,NA,"0",NA,"neither","0","0","0",NA,NA,NA,NA,NA,NA,"noun-adj and noun-dem"
"zoog1238","1","0","0","1","1","0","1","0","0",NA,NA,NA,NA,NA,"1","2","1",NA,"1","0","0",NA,NA,"0","0","1","0","0","1","1","0","0","0","0","1","1","0","1",NA,"0","0","0","1",NA,"0","2","1","0","1","1","0","0","1","0","0","1","0",NA,"0",NA,"0","0","0",NA,"1","1","1","0","1","0","1","1","0","1","0","0","1",NA,NA,NA,"0","0","1","0","1",NA,NA,NA,NA,NA,"1","0","1","0","0","1","0",NA,NA,"1","0","1",NA,"0","0","0","1","1",NA,"1","0","0",NA,"1","1","0","1","1","1","0","1","1","0","0","0","1","1","1","0","1",NA,NA,"neither","0","0","0",NA,NA,NA,NA,NA,NA,"noun-adj and noun-dem"
"carn1240","1","0","1","1","1","1","0","0","0",NA,NA,NA,"1","1","0","2","1","0","1","0","1",NA,NA,"0",NA,NA,"0","0","0",NA,"1","1",NA,"0","0","1","0","0",NA,"1","1","1","0",NA,"0","1","1","0","0","0","1","0","1","1","1",NA,NA,NA,"0","1","0","0","0","0","0",NA,"0","0","0","0","1","0","0","0","0","0","1","0",NA,NA,"0","0","0","0","1","decimal system","0","0","0","0","1","0","1","0","0","0","1","1",NA,"1","0","1",NA,"1","1",NA,"1","1",NA,"1","0","0",NA,NA,NA,"1",NA,NA,NA,NA,NA,"0","0","0","0","1","0","1",NA,"0",NA,NA,"neither","0","0","0",NA,NA,NA,NA,NA,NA,"adj-noun and dem-noun"
"cent2314","2","0","0","1","0","1","0","0","0",NA,NA,NA,"0","0","0","2","0","0","1","0","1","1","0","0",NA,NA,"0","0","0","0","0","0",NA,"0","0","0","0","1","1","1","1","0","1","0","0","1","0","1","1","1","1","0","0","1","1","0",NA,"0","0","0","0",NA,"1","0","0","2","0","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","decimal system","0","0",NA,NA,NA,NA,NA,"0","0","0","1","1",NA,"0","0","1",NA,"1","0","1","1","1",NA,"1","0","0",NA,NA,"0","0",NA,NA,NA,NA,NA,"0","0","0","0","1","1","1",NA,"1",NA,NA,"neither","0","0","1",NA,NA,NA,NA,NA,NA,"noun-adj and noun-dem"
"qawa1238","2",NA,"1","0","0","0","0","0","0",NA,NA,NA,"0","1","0","1","0","0","0","1","0","1","1","0",NA,NA,"0",NA,"0","1","0","1",NA,"0","0","0","0","1","0","1",NA,"0","0","0",NA,"1","0","0",NA,"1","1","1","0","1","1","0",NA,"0","0","0","0","0","0","0","0","2","1","0","1","0",NA,"0",NA,NA,"0","0","1",NA,NA,"1","1","0","0","0","1",NA,NA,NA,"0",NA,"0","0","1","0","0","0","1",NA,NA,"0","0",NA,NA,"1","0","1","1","1",NA,"1","0","0",NA,NA,"1","0",NA,NA,NA,NA,NA,"0","1","0","1","1",NA,"1",NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,"noun-adj and noun-dem"
"soch1239","1","0","1","1","1","0","1","0","0",NA,NA,NA,NA,NA,"1","2","1","0","1","0","0","1","1","0",NA,NA,"0","1","0","0","0","1",NA,"0","1","1","0","1","0","0","0","0","1",NA,"0","2","1","0","1","1","0","0","1","1","0","0",NA,"0","0","0","0",NA,NA,"0","0","1","1","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","1","neither","0","1","0","0","0","0","1","1","0","0","1","1",NA,"0","1","1",NA,"1","1","1","1","0",NA,"1","1","1",NA,NA,"1","0",NA,NA,NA,NA,NA,"0","0","0","0","1","1","0",NA,"0",NA,NA,"neither","0","0","1",NA,NA,NA,NA,NA,NA,"noun-adj and noun-dem"
"sout2729","2","0","0","1","0","1","0","0","0",NA,NA,NA,"0","1","0","1","1","1","0","1","0",NA,NA,"0",NA,NA,"0","0","0","0","1","1",NA,"0","1","0","0","1","1","1",NA,"0","1","0","0","1","0","0","1","1","1","1","0","1",NA,"1",NA,"1","0","0","1","1","0","0","0",NA,NA,"1","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,"1","0","decimal system","0","0","0","0","0","0","1","0","0","1","0","0",NA,"0","1","1",NA,NA,NA,NA,"1","1",NA,"1","0","0",NA,NA,"0","0",NA,NA,NA,NA,NA,"0","0","0","0","1","1","0",NA,"0",NA,NA,"marker of standard with elsewhere locational meaning","0","1","0",NA,NA,NA,NA,NA,NA,"adj-noun and noun-dem"
"acha1249",NA,"0","0","0","0","1","0","1","0",NA,NA,NA,"0","0","0","1","1","0","0","1","0",NA,NA,NA,NA,NA,"0","0","0","0",NA,"0",NA,NA,NA,"0","0","1","1","0","1","0","1","0","0","1","0","0","1","1","0","0","0","1","1","0",NA,"0","0","0","0","1","1","0","0","2","1","1","0","0","0","0","0","1","1","0","1","0","0",NA,"0","0","0","1","1","neither","0","0","0",NA,"1","0","1","0","0","0","1","0",NA,"0","0","1",NA,"1","0","0","1","1",NA,"1","0","0",NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","1","1",NA,"1",NA,NA,"neither","0","0","1",NA,NA,NA,NA,NA,NA,NA
"achi1257","1","0","0","1","0","0","1","0","0",NA,NA,NA,"1","0","0","2","1","1","1","1","1",NA,NA,NA,NA,NA,"0","0","0","1",NA,"1",NA,NA,"0","1","0","0","1",NA,"0","0","1","0","0","1","0","1","1","1","1","0","0","1",NA,"1",NA,"0","0","0","0","1","1","0","0",NA,"1","1","0","0","1","0","0","1","0","0","1","0","0",NA,"0","0","0","0","1",NA,"0","0","0","0","1","1","1","1","0","0","1","0",NA,"0","0","1",NA,"1","0","0","1","1",NA,"1","0","0",NA,NA,"0","0","1","1","0","1","1",NA,"0","0","0","0","1","1",NA,"1",NA,NA,"neither","0","0","0",NA,NA,NA,NA,NA,NA,"noun-adj and noun-dem"
"aheu1239","2","0","1","0","1","0","1","0","0",NA,NA,NA,"0","0","0","2","1","0","1","0","0",NA,NA,NA,NA,NA,"0","0","0","1",NA,"0",NA,NA,NA,"0","0","1","1","1",NA,"0","1","0","0","1","0","1","1","1","0","0","1","1","1","0",NA,"0","0","0","0","1","1","0","0",NA,"0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","decimal system","0","0","0","0","0","0","1","1","0","0","1","1",NA,"0","0","1",NA,"1","0","1","1","1",NA,"1","0","0",NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0",NA,NA,"1",NA,NA,"neither","0","0","1",NA,NA,NA,NA,NA,NA,"noun-adj and noun-dem"
"baim1244","2","0","0","1","0","1","1","1","0",NA,NA,NA,"0","1","0","1","1","0","0","1","0",NA,NA,"0",NA,NA,"0","0","0","1","0","1",NA,"0","0","1","0","1","1","1","1","0","1","0","0","1","0","0","1",NA,"0","0","0","1",NA,"0",NA,"0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","1","0","0","1","0","0",NA,"0","0","1","1","0","decimal system","0","0","0","0","0","0","1","0","0","0","1","0",NA,"0","0","1",NA,"0","0","0","1","1",NA,"1","0","0",NA,NA,"0","0",NA,NA,NA,NA,NA,"0","1","0","1","1","0","1",NA,"1",NA,NA,"neither","0","1","1",NA,NA,NA,NA,NA,NA,"noun-adj and noun-dem"
"cosa1234","2","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","1","1","0","0","1","0",NA,NA,NA,NA,NA,"0","0","0","1",NA,"0",NA,NA,NA,"0","0","1","1","0","1","0","1","0","0","1","0","0","1","1","0","0","1","1","1","0",NA,"0","0","0","0","1","0","0","0",NA,"1","1","0","0","0","0","0","1","1","0","1","0","0",NA,"0","0","1","1","0","decimal system","0","0","0","0","0","0","1","0","0","0","1","0",NA,"0","0","1",NA,"1","0","0","1","1",NA,"1","0","0",NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","1",NA,"1",NA,NA,"neither","0","0","1",NA,NA,NA,NA,NA,NA,"adj-noun and noun-dem"
"enuu1235","2","0","1","1","0","0","0","0","0",NA,NA,NA,"0","0","0","1","1",NA,"0","1","0",NA,NA,NA,NA,NA,"0","0","0","0",NA,"0",NA,NA,NA,"0","0","1","1","0","1","0","1","0","0","1","0","0","1",NA,"1","0","0","1","1","0",NA,"0","0","0","0","1","1","0","0","2","1","1","0","0","0","0","0","1","1","0","1","0","0",NA,"0","0","1","1","0","decimal system","0","0","0","0","1","0","1","0","0","0","1","0",NA,"0","0","1",NA,"1","0","0","1","1",NA,"1","0","0",NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","1","1",NA,"1",NA,NA,"neither","0","0","1",NA,NA,NA,NA,NA,NA,NA
"kimm1245","1","0","1","0","0","0","0","0","0",NA,NA,NA,"0","0","0","1","1","0","1","1","0",NA,NA,NA,NA,NA,"0","0","0","1",NA,"0",NA,NA,NA,"0","0","1","1","0","1","0","1","0","0","1","0","1","1","1","0","0","0","1","0","0",NA,"1","0","0",NA,NA,"1","0","0","2","1","1","0","0","0","0","0","1","1","0","1","0","0",NA,"0","0","1","1","0","decimal system","0","0","0","0","0","0","1","0","0","0","1","0",NA,"0","0","1",NA,"1","0","0","1","1",NA,"1","0","0",NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","1","1",NA,"1",NA,NA,"neither","0","0","1",NA,NA,NA,NA,NA,NA,"adj-noun and noun-dem"
"lave1248","2","0","0","1","1","1","1","0","0",NA,NA,NA,"0","0","0","2","1","1","1","0","0",NA,NA,"0",NA,NA,"0","0","0","1","0","0",NA,"0","0","0","0","0","1","1","1","0","1","0","0","1","0","1","1","1","1",NA,"1","1","0","0",NA,NA,"0","0","0","1","0",NA,"0","1","1","1","1","0","1","0","0","0","0","0","1","0",NA,"0","0","0","0","1","1","decimal system","0","0","0","0",NA,NA,NA,"0","0","0","1",NA,NA,"0","0","1",NA,"0","0","1","1","1",NA,"1","0","0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0","0","0","0","1","0","0",NA,"0",NA,NA,"neither","0","0","1",NA,NA,NA,NA,NA,NA,"noun-adj and noun-dem"
"lipo1242","2","0","1","0","0","0","0","0","0",NA,NA,NA,"1","1","0","1","1","0","0","1","0",NA,NA,"0",NA,NA,"0","0","0","1","0","0",NA,"0","0",NA,"0","1","1","0","0","0","1","0","0","1","0","0","1","1","0","0","0","1","1","0",NA,"0","0","1","0","1","0","0","0","2","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","decimal system","0","0","0","0","1","1","0","0","0","0","1","0",NA,"0","0","1",NA,"1","0","1","1","1",NA,"1","0","0",NA,NA,"1","0",NA,NA,NA,NA,NA,"0","0","0","0","1","1","1",NA,"1",NA,NA,"marker of standard with elsewhere locational meaning","0","0","1",NA,NA,NA,NA,NA,NA,"noun-adj and noun-dem"
"phai1238","2",NA,"1","1","1","1","0","0","0",NA,NA,NA,"0","0","0","2","0","0","1","0","0",NA,NA,NA,NA,NA,"0","0","0","1",NA,"0",NA,NA,NA,"0","0","1","1","0",NA,"0","1","0","0",NA,"0","1","1","1",NA,"0","0","1",NA,NA,NA,"0","0","0","0","1","0","0","0",NA,NA,"1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","1","decimal system",NA,NA,"0","0","0","0","1","0","0","0","1","0",NA,"0","0","1",NA,"0","0","1","1","1",NA,"1","0","0",NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","1","1",NA,"1",NA,NA,"neither","0","0","1",NA,NA,NA,NA,NA,NA,"noun-adj and noun-dem"
