"","glottocode","TLI0035","TLI0044","TLI0081","TLI0096","TLI0102","TLI0107","TLI0120","TLI0140","TLI0155","TLI0164","TLI0179","TLI0180","TLI0360","TLI0364","TLI0370","TLI0371","TLI0373","TLI0376","TLI0378","TLI0381","TLI0383","TLI0388","TLI0392","TLI0398","TLI0400","TLI0401","TLI0430","TLI0431","TLI0440","TLI0453","TLI0654","TLI0668","TLI0670","TLI0672","TLI0673","TLI0674","TLI0766","TLI0771","TLI0790","TLI0792","TLI0801","TLI0804","TLI0839","TLI0840","TLI0841","TLI0842","TLI0843","TLI0844","TLI0845","TLI0847","TLI0848","TLI0849","TLI0850","TLI0852","TLI0853","TLI0855","TLI0856","TLI0857","TLI0859","TLI0861","TLI0865","TLI0866","TLI0867","TLI0871","TLI0872","TLI0873","TLI0874","TLI0875","TLI0877","TLI0878","TLI0879","TLI0880","TLI0881","TLI0882","TLI0884","TLI0885","TLI0886","TLI0887","TLI0888","TLI0889","TLI0890","TLI0898","TLI0899","TLI0902","TLI0905","TLI0906","TLI0907","TLI0908","TLI0910","TLI0911","TLI0912","TLI0915","TLI0916","TLI0918","TLI0919","TLI0920","TLI0921","TLI0923","TLI0924","TLI0925","TLI0928","TLI0929","TLI0930","TLI0931","TLI0932","TLI0933","TLI0934","TLI0935","TLI0938","TLI0939","TLI0940","TLI0943","TLI0945","TLI0947","TLI0951","TLI0952","TLI0953","TLI0954","TLI0956","TLI0957","TLI0960","TLI0961","TLI0962","TLI0963","TLI0964","TLI0965","TLI0966","TLI0967","TLI0968","TLI0970","TLI0971","TLI0972","TLI0975","TLI0978","TLI0979","TLI0980","TLI0981","TLI0982","TLI0983","TLI0987","TLI0988","TLI0989","TLI0991","TLI0992","TLI0993","TLI0994","TLI0995","TLI0996","TLI0998","TLI0999","TLI1000","TLI1002","TLI1003","TLI1004","TLI1005","TLI1008","TLI1009","TLI1010","TLI1011","TLI1012","TLI1013","TLI1015","TLI1016","TLI1017","TLI1018","TLI1019","TLI1020","TLI1021","TLI1022","TLI1024","TLI1027","TLI1028","TLI1029","TLI1030","TLI1031","TLI1032","TLI1033","TLI1035","TLI1036","TLI1037","TLI1038","TLI1039","TLI1042","TLI1043","TLI1045","TLI1046","TLI1047","TLI1050","TLI1056","TLI1059","TLI1062","TLI1064","TLI1068","TLI1069","TLI1076","TLI1077","TLI1078","TLI1079","TLI1080","TLI1081","TLI1084","TLI1085","TLI1087","TLI1088","TLI1089","TLI1091","TLI1092","TLI1093","TLI1094","TLI1096","TLI1097","TLI1098","TLI1105","TLI1107","TLI1109","TLI1110","TLI1111","TLI1115","TLI1116","TLI1117","TLI1118"
"2830","pite1240","?","?","?","?","?","?","?","?","?","?","?","?","0","false","false","false","false","false","false","false","false","true","false","false","false","false","?","False","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","post","?","false","true","false","false","false","false","false","true","False","?","?","?","?","?","?","?","?","?","false","false","false","?","false","true","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","TRUE","FALSE","TRUE","TRUE","?","?","TRUE","?","?","?","?","TRUE","TRUE"
"2831","pitj1243","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Absent","Conjunctional","Different","Possible","?","Gap","?","Identical","'And' different from 'with'","?","Inflectional optative absent","No overlap","?","?","?","?","?","?","?","?","?","no distinction","?","?","?","verbal constructions not possible","?","?","?",NA,"?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Both the A and P arguments",NA,"?","very large (10 or more)","asymmetrical","?","?","?","?","?","?","?","?","?","?","?","?","?","?","noun-num","?","?","?","?","TRUE","TRUE","?","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","?","?","related","FALSE","?","?","?","?","identity","TRUE","normal imperative","normal negative","FALSE","FALSE","TRUE",NA,"TRUE","TRUE","?","noun-dem","demonstrative word","?","?","?","TRUE","?","Related to non-remote demonstratives","FALSE","TRUE","?","?","TRUE","TRUE","FALSE","TRUE","FALSE","?",NA,"?","?","?","pronouns sensitive to number","?","?","?",NA,"FALSE","clitic","post","?","?","?","2p number-neutral","?","?","?",NA,NA,"indirect only","zero in at least some 3sg forms","TRUE","FALSE","?","?","?",NA,"?","?",NA,"?","?","?","?","no double negation","?","?","?","TRUE","?","?","?","?","?","?","?","Double-object construction","?","genitive-noun","Adjective-Degree word","?","?","?","FALSE","?","?","?","?","TRUE","?","?","?","?","?",NA,"N","?","?"
"2833","plai1258","false","true","?","restricted","none","false","restricted","false","false","false","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","true","Absent","?","Different","Impossible","?","?","Identical","?","'And' different from 'with'","No grammatical marking","Inflectional optative absent","No overlap","FALSE","?","FALSE","?","?","?","?","TRUE","3","no distinction","?","?","?","verbal constructions not possible","FALSE","FALSE","affixes on verbs not possible",NA,"?","?","?","?","excl-as-person",NA,"true","true","?","?","?","?","?","?","?","?","?","?","?","?","true","Both the A and P arguments","not syncretic",NA,"?","symmetrical",NA,"false","?","?",NA,NA,"?",NA,NA,NA,"S=Atr=P (neutral)","?","P precedes A","question particle","?","Second","clitics or affixes","?","?","TRUE","FALSE","?","?","?","?","?","?","?","TRUE","?","unrelated","TRUE","?","?","TRUE","TRUE","?","TRUE","normal imperative","special negative","FALSE","FALSE","?","?","?","?","FALSE","dem-noun","demonstrative word","affixes",NA,"negative particle",NA,"productive full and partial",NA,"?","TRUE","?","?","FALSE",NA,NA,"?","?",NA,NA,NA,"immediately preverbal","?","pronouns sensitive to number","unique associative plural","?","?","FALSE",NA,"affix","post","?",NA,NA,"2p with number distinctions",NA,"preverbal word","Restricted",NA,"Second singular and second plural","?","zero in all 3rd person forms","TRUE","FALSE","?","?","?","singular only",NA,"?",NA,"?","prefixes","FALSE","?","no double negation","TRUE","TRUE","negative word","TRUE","concatenative","prefixes","suffix","S=Atr=P","?","none","?","Secondary-object construction","?","?","?","?","?","word order free","TRUE","?","?","?","FALSE","TRUE","TRUE","TRUE",NA,"TRUE","null","?","?",NA,NA
"2835","plat1254","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Present","'Have'","Different","Impossible","Particle","Gap","Identical","Identical","'And' different from 'with'","Grammatical marking","Inflectional optative absent","No overlap","?","?","?","?","?","?","?","FALSE","4 or more","no distinction","formally similar","Moderately differentiated","yes, with marking","verbal constructions not possible","FALSE","FALSE","affixes on verbs not possible",NA,NA,NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"not syncretic",NA,NA,"asymmetrical",NA,"?","?","?",NA,NA,"?",NA,NA,NA,"?","?",NA,"question particle","noun-num","?","pronouns in subject position","FALSE","TRUE","TRUE","FALSE","?","FALSE","?","FALSE","TRUE","TRUE","?","TRUE","TRUE","?","FALSE","?","?","FALSE","?","?","TRUE","special imperative","special negative","FALSE","TRUE","FALSE","TRUE",NA,NA,"FALSE","circum","?",NA,"obligatory","negative particle",NA,"productive full and partial","?","?",NA,"FALSE","TRUE","FALSE",NA,NA,"?","?",NA,NA,NA,"immediately preverbal",NA,"pronouns sensitive to number",NA,"TRUE","FALSE",NA,"TRUE","clitic","pre","word",NA,NA,"2p number-neutral",NA,NA,"?","FALSE",NA,NA,NA,"TRUE","FALSE","definite distinct from demonstrative",NA,NA,NA,NA,"definite word",NA,"?",NA,"FALSE","TRUE","no double negation","TRUE","TRUE","negative word","TRUE",NA,"prefixes",NA,"?","?","?","?","?","Generic-noun-based","noun-genitive","?","initial",NA,"vos","TRUE","?","?","?","FALSE","TRUE","TRUE","FALSE",NA,"TRUE","?",NA,NA,NA,NA
"2846","popt1235","false","false","?","restricted","?","?","?","false","false","false","false","false","0","false","false","false","false","false","false","false","false","false","false","false","false","false","False","False","True","false","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","FALSE","TRUE","no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","3-8","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"true",NA,NA,"true","true","prae","prae","false","false","false","false","false","false","false","true","False","separative","true","?","?","?","?","?","?","false","false","false","false","?","false","false","false","true","S=Atr=P (neutral)","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","isolating","?",NA,"S=Atr=P","?","?","?","?","?","?","?","?","?","vso","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","?","?","TRUE","?","null","?","?","TRUE","TRUE"
"2849","port1283","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Differentiated","?","Grammatical marking","?","Overlap for both possibility and necessity","?","?","?","?","?","?","?","?","?","distinction","?","?","?","verbal constructions possible","?","?","affixes on verbs not possible",NA,NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","No inflectional future",NA,"?","FALSE","?","?","?","?",NA,"?","?","?","?","?","?","?","question particle","?","Initial","clitics or affixes","?","?","?","?","FALSE","?","?","?","?","?","?","FALSE","TRUE","?","?","TRUE","FALSE","?","?","?","TRUE","special imperative","normal negative","FALSE","FALSE","?","?","?","?","?","dem-noun","demonstrative word","clitics",NA,"negative particle","?",NA,"?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"immediately preverbal","suffixing","?",NA,"TRUE","TRUE","?","?",NA,NA,"?","?","TRUE","2p with number distinctions","?","preverbal word","?","?","Second singular","?","?","?","?","definite distinct from demonstrative","indefinite same as one","indefinite word","?","FALSE","definite word","?","?","?","?","?","no double negation","FALSE","TRUE","negative word","?","concatenative","suffixes","suffix","?","?","?","?","?","?","noun-genitive","Degree word-Adjective","?","?","svo","?","?","?","?","TRUE","TRUE","?","TRUE","?","FALSE","?",NA,"T","?","?"
"2860","puel1244","?","?","?","?","?","?","?","?","?","?","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","final","?",NA,NA,"true","false","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","num-noun","?","?","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?","?","?","?","?","?",NA,NA,"?","?","negative prefix",NA,"?","?","suffixing","?",NA,"?","?","?","?","affix","post","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","suffixes","?","?","no double negation","?","?","?","?",NA,"?",NA,"?","?","?","?","?","?","?","?","?","?","word order free","FALSE","?","?","?","?","TRUE","?","FALSE","?","TRUE","null",NA,"M","?","?"
"2871","puqu1242","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","absence of declarative morphemes","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","affix","post","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?"
"2872","pure1242","false","true","false","restricted","none","false","restricted","false","false","false","true","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","Absent","?","?","?","Locational","?","?","?","?","?","Inflectional optative absent","?","TRUE","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"?","?",NA,"true","true","false","?","?","?","?","?","?","?","?","?","?","?","?","false","Both the A and P arguments","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","P precedes A","?","num-noun","?","?","?","?","?","FALSE","FALSE","?","FALSE","TRUE","?","?","?","?","?","?","FALSE","FALSE","TRUE","TRUE","?","identity","TRUE","normal imperative","special negative","FALSE","FALSE","TRUE","?","?","?","?","dem-noun","demonstrative word","?","?","negative particle",NA,"?","?","FALSE","TRUE","?","?","?",NA,NA,"TRUE","FALSE",NA,NA,NA,"?","suffixing","?","?","?","?",NA,"FALSE","affix","post","?","obligatory","?","2p with number distinctions","?","preverbal word","?",NA,"Second singular and second plural","indirect only","zero in at least some 3sg forms","?","?","?","?","?",NA,"?","?","?","No predicate negation","suffixes","TRUE","?","no double negation","?","TRUE","negative word","?","concatenative","suffixes","suffix","?","P=T=G","none","?","Indirect-object construction","Interrogative-based","?","?","initial","verbal affix or clitic","svo","FALSE","?","?","?","?","TRUE","?","TRUE","?","TRUE","dependent",NA,"T","?","?"
"2888","qawa1238","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","Absent","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","verbal constructions not possible","FALSE","FALSE","?",NA,"?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","small (2-3 cases)","symmetrical","?","?","?","?","?","?","?","?","?","?","?","?","?","interrogative verb morphology","?",NA,"?","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","TRUE","?","?","?","?","?","?","?","?","FALSE","?","?","?","FALSE","?","?","?","?","?",NA,"?","?","?","?","?","?","?",NA,NA,"?","?",NA,NA,"immediately postverbal",NA,"suffixing","pronouns number-indifferent","?","?","?",NA,"FALSE","?","?","?","?","?","?","?","postverbal word","?",NA,"?",NA,"?",NA,NA,"?","?","?",NA,"?","?",NA,"?","?","?","?","no double negation","?","TRUE","negative word","?","?","suffixes","?","?","?","?","?","?","?","genitive-noun","?","?",NA,"?","FALSE","?","?","?","?","?","?","?","?","?","?",NA,"T","?","?"
"2895","quil1240","?","?","?","?","?","false","restricted","false","?","?","true","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","Present","Topic","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","4 or more","?","?","?","?","?","?","?","?",NA,NA,NA,NA,"?",NA,"true","true","true","?","?","?","?","?","?","?","?","?","?","?","?","false","Both the A and P arguments","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","P precedes A","interrogative verb morphology","num-noun",NA,"?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","TRUE","?","?","?","?","?","?","?","TRUE","?","?","?","?","dem-noun","demonstrative word","?","?","negative auxiliary verb","FALSE","productive full and partial","?","?","FALSE","?","?","?","TRUE","FALSE","?","?",NA,NA,NA,"immediately preverbal","suffixing","?","?","?","?","FALSE","?","affix","post","?",NA,"?","?","?",NA,"?","?","?","indirect only",NA,"?","?","?","?","?","also non-singular","?","?","?","?","suffixes","FALSE","?","no double negation","TRUE","?","?","?","reduplicative","?",NA,"?","?","?","none","?","?","noun-genitive","?","initial","?","vso","FALSE","?","?","?","?","TRUE","?","TRUE","?","TRUE","null",NA,NA,"?","?"
"2904","rama1270","false","true","?","?","?","false","restricted","false","false","false","true","true","0","false","false","false","false","false","false","false","false","false","false","false","false","false","True","False","True","false","Absent","?","Identical","Possible","?","Non-reduction","?","Differentiated","?","No grammatical marking","Inflectional optative absent","?","TRUE","?","FALSE","?","no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","3-8","FALSE","2","no distinction","?","?","?","?","TRUE","FALSE","?",NA,"?","?","?","?",NA,"false","true","true","prae","prae",NA,NA,"false","false","false",NA,NA,NA,"False","separative","false","Only the A argument",NA,"Inflectional future exists",NA,"syncretism","TRUE","?",NA,NA,"true","Other perfect",NA,NA,NA,NA,"?","?",NA,"?","noun-num","?","clitics or affixes","FALSE","TRUE","TRUE","TRUE","?","?","FALSE","TRUE","FALSE","TRUE","TRUE","?","TRUE","related","FALSE","?","?","TRUE","FALSE","?","TRUE","special imperative","special negative","TRUE","FALSE","FALSE",NA,"TRUE","TRUE","FALSE","dem-noun","demonstrative word","clitics",NA,"negative particle","TRUE","?","Related for all demonstratives","?","FALSE",NA,NA,"TRUE","TRUE","FALSE","TRUE","FALSE",NA,NA,NA,"?","?","pronouns sensitive to number","?","TRUE","TRUE",NA,"TRUE",NA,NA,"?","?","TRUE","2p with number distinctions","FALSE","preverbal word",NA,"FALSE","Second singular and second plural",NA,NA,"TRUE","TRUE","definite distinct from demonstrative","indefinite distinct from one","indefinite word",NA,"FALSE","definite word","pronominal plural affixes","?","prefixes","?","FALSE","no double negation","?","TRUE","negative word","TRUE","concatenative","suffixes","?","?","P=T≠G","?","?","?","?","genitive-noun","Adjective-Degree word","not initial",NA,"sov","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE",NA,"null","N","M","FALSE","TRUE"
"2907","raoo1244","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","negative suffix",NA,"?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?",NA,"?","?","no double negation","?","TRUE","negative affix","?",NA,"suffixes",NA,"?","?","?","?","?","?","genitive-noun","?","not initial","?","sov","?","?","?","?","?","?","?","FALSE","?",NA,"?","?","?","?","?"
"2908","rapa1244","?","?","?","restricted","none","?","?","?","false","false","true","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","Absent","?","?","?","Locational","Gap","Identical","Identical","?","No grammatical marking","Inflectional optative absent","Overlap for either possibility or necessity","?","?","?","?","?","?","?","FALSE","3","no distinction","?","Moderately differentiated","?","verbal constructions not possible","FALSE","FALSE",NA,NA,NA,NA,NA,"?","plain-i/e","true","false","true","?","?","?","?","?","?","?","?","?","?",NA,"?","false",NA,NA,"No inflectional future",NA,NA,"TRUE",NA,NA,"?",NA,"Other perfect",NA,NA,NA,NA,"?","?",NA,"question particle","num-noun","Initial","pronouns in subject position","?","?","TRUE","TRUE","?","?","FALSE","TRUE","TRUE","FALSE","?","TRUE","TRUE","related","FALSE","FALSE","TRUE","?","?","?","FALSE","normal imperative","normal negative","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE",NA,"noun-dem","demonstrative word",NA,"optional","?","TRUE","only full reduplication","Related to remote demonstratives","?",NA,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",NA,"FALSE",NA,"immediately preverbal",NA,"pronouns sensitive to number","unique associative plural","TRUE","TRUE",NA,"FALSE",NA,NA,"?",NA,"TRUE",NA,"FALSE",NA,"?",NA,NA,NA,NA,"TRUE","TRUE","definite distinct from demonstrative","indefinite same as one","indefinite word",NA,"FALSE","definite word","pronominal plural affixes","?","?","FALSE","TRUE","double negation","TRUE","FALSE",NA,"TRUE","isolating",NA,NA,"?","?","none","?","Indirect-object construction","?","noun-genitive","?","?",NA,"vso","TRUE","?","?","?","TRUE","TRUE","FALSE","TRUE","?","FALSE","null",NA,NA,NA,NA
"2909","rapo1238","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","excl-as-person","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","S=Atr=P","P=T=G","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?"
"2916","rawo1244","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?",NA,"?","?",NA,NA,"?",NA,"?",NA,NA,NA,NA,"?","?","?","question particle","noun-num","Final","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","?","?",NA,"noun-dem","demonstrative word","?","?","negative particle","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?",NA,"?",NA,"?","?","?","?",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?",NA,"?","?","?","?","FALSE",NA,"?",NA,NA,NA,"?","?","?","?","?","?","genitive-noun","Adjective-Degree word","not initial",NA,"word order free","?","?","?","?","?","?","?","FALSE","?","FALSE","?","?","?",NA,NA
"2934","roma1327","?","?","?","?","?","?","?","?","?","?","?","?","0","false","false","false","false","false","false","false","false","false","false","false","false","false","?","False","True","true","?","'Have'","Identical","Impossible","?","?","?","Differentiated","'And' different from 'with'","Grammatical marking","?","Overlap for both possibility and necessity","?","?","?","?","no infixes in verb inflection and agreement","split markers in verb inflection and agreement","3-8","?","?","distinction","?","?","?","verbal constructions possible","?","?","affixes on verbs not possible",NA,NA,NA,"initial","?","?","?","?","?","post","prae","false","true","false","false","false","false","false","false","False","separative","false","?","?","No inflectional future","small (2-3 cases)","asymmetrical","FALSE","?","false","false","false",NA,"false","false","false","true","?","?","?","intonation only","num-noun",NA,"?","?","?","?","?","FALSE","?","FALSE","?","?","?","?","?","TRUE","?","?","TRUE","FALSE","FALSE","?","?","TRUE","special imperative","normal negative","FALSE","TRUE","FALSE","?","?","?","?","?","?","?","?","negative particle","?","?","?","?","?","?","?","?","?","?","FALSE","TRUE",NA,NA,NA,"immediately preverbal","suffixing","?","?","TRUE","TRUE","?","?","affix","post","word","?","TRUE","2p with number distinctions","?","preverbal word","?","?","Second singular",NA,"?","?","?","definite distinct from demonstrative","indefinite same as one","indefinite word","?","FALSE","definite affix","?","Predicate negation also present",NA,"?","TRUE","no double negation","?","TRUE","negative word","?","concatenative","suffixes","suffix","?","?","?","?","?","Interrogative-based","noun-genitive","Degree word-Adjective","initial",NA,"svo","?","FALSE","TRUE","FALSE","TRUE","TRUE","?","TRUE","TRUE","TRUE","?","?","T","TRUE","TRUE"
"2943","roto1249","false","false","?","restricted","none","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","TRUE","FALSE","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","S=Atr≠P (accusative)","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","S=Atr=P","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?",NA,NA,"?","?"
"2948","rumu1243","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","postnominal","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","question particle","noun-num","Final","pronouns in subject position","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","noun-dem","demonstrative word",NA,"optional",NA,"?","?","?","?","?","?","?","?","?","?","?","?","negative suffix",NA,"?","?","suffixing","?","?","?","?","?","?",NA,NA,"?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","no double negation","?","TRUE","negative affix","?","?","suffixes","?","?","?","?","?","?","?","genitive-noun","?","not initial","?","sov","?","?","?","?","?","?","?","?","?",NA,"?",NA,NA,"?","?"
"2950","rung1258","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","affixes on verbs possible",NA,"?","prenominal","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","interrogative verb morphology","?",NA,"clitics or affixes","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","noun-dem","demonstrative word","clitics",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","?","?","?","?","TRUE","TRUE","?","?",NA,NA,"?","?","?","?","?",NA,"?","?","?","?","?","?","?","definite distinct from demonstrative","indefinite distinct from one","indefinite word","?","?","definite word","?","?","prefixes","?","?","double negation","?","TRUE","negative affix","?","concatenative","suffixes","suffix","?","?","?","?","?","?","genitive-noun","?","?","?","sov","?","?","?","?","?","TRUE","?","TRUE","?",NA,"?",NA,NA,"?","?"
