"glottocode","name","isocodes","level","glottolog.macroarea","latitude","longitude","autotyp.continent","autotyp.area","comment","level1","level2","level3","level4","level5","level6","level7","level8","level9","level10","level11","level12","level13","level14","level15","level16","level17","level18","level19","level20","level21","level22","level23","level24","level25","level26","level27"
"uppe1439","Upper Chehalis","cjh","language","North America",46.7981,-123.169,"W N America","Alaska-Oregon",NA,"sali1255","coas1325","tsam1241","inla1265","uppe1439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uraa1244","Ura",NA,"dialect","Eurasia",27.466667,90.9,"S/SE Asia","Indic",NA,"sino1245","bodi1256","bodi1257","main1269","phob1238","chal1266","bumt1238","bumt1240","uraa1244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urar1246","Urarina","ura","language","South America",-4.44006,-75.4211,"S America","NE South America",NA,"urar1246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urav1235","Ura (Vanuatu)","uur","language","Papunesia",-18.6747,169.084,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","sout3173","sout2868","erro1239","urav1235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urim1252","Urim","uri","language","Papunesia",-3.58018,142.653,"NG and Oceania","N Coast New Guinea",NA,"nucl1708","urim1252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urip1239","Uripiv-Wala-Rano-Atchin","upv","language","Papunesia",-16.00951,167.34643,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","nort3195","cent2269","mala1539","east2753","urip1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urua1242","Uruava","urv","language","Papunesia",-6.23314,155.573,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","west2818","meso1253","newi1242","stge1234","nort3225","mono1280","urua1242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uruu1244","Uru","ure","language","South America",-16.72547,-68.97119,"S America","Andean",NA,"uruc1242","uruu1244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"usan1239","Usan","wnu","language","Papunesia",-4.84265,145.362,"NG and Oceania","N Coast New Guinea",NA,"nucl1709","mada1298","croi1234","grea1298","nort3379","numu1240","kari1319","usan1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"utes1238","Ute-Southern Paiute","ute","language","North America",40.0965,-110.305,"W N America","Basin and Plains",NA,"utoa1244","nort2953","numi1242","sout2968","utes1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vano1237","Lovono","vnk","language","Papunesia",-11.6107,166.7984,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","temo1244","utup1237","vano1237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"veps1250","Veps","vep","language","Eurasia",60.3353,34.7865,"N-C Asia","Inner Asia",NA,"ural1272","finn1317","coas1319","neva1234","nort3282","lado1234","east2796","veps1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vera1241","Vera'a","vra","language","Papunesia",-13.892528,167.428701,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","nort3195","nort3205","torr1262","leme1240","vera1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"viem1243","Viemo","vig","language","Africa",10.8429,-3.84128,"Africa","African Savannah",NA,"atla1278","volt1241","nort3149","gura1261","viem1243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"viet1252","Vietnamese","vie","language","Eurasia",20.681188,105.774071,"S/SE Asia","Southeast Asia",NA,"aust1305","viet1250","viet1251","viet1252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vinm1237","Neve'ei","vnm","language","Papunesia",-16.2253,167.427,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","nort3195","cent2269","mala1539","west2871","cent2316","vinm1237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"voro1241","Võro-Mulgi-Tartu",NA,"dialect","Eurasia",57.85,27,"N-C Asia","Inner Asia",NA,"ural1272","finn1317","sout2679","voro1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"voti1245","Votic","vot","language","Eurasia",59.3802,28.6235,"N-C Asia","Inner Asia",NA,"ural1272","finn1317","coas1319","neva1234","cent2329","voti1245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vunj1238","Vunjo","vun","language","Africa",-3.42531,37.5847,"Africa","S Africa",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","east2731","nort3203","kili1269","chag1248","chag1250","cent2286","vunj1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vure1239","Vurës","msn","language","Papunesia",-13.905677,167.451412,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","nort3195","nort3205","torr1262","vure1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vwan1235","Vwanji","wbi","language","Africa",-9.00683,34.0757,"Africa","S Africa",NA,"atla1278","volt1241","benu1247","bant1294","sout3152","narr1281","east2731","nort3203","sout3185","wanj1243","vwan1235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wadj1254","Wadjiginy","wdj","language","Australia",-12.8596,130.737,"Australia","N Australia",NA,"wadj1254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"waga1260","Wagaya","wga","language","Australia",-20.329,137.623,"Australia","S Australia",NA,"pama1250","ngar1290","sout2766","ngar1291","waga1260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"waim1251","Waima","rro","language","Papunesia",-8.67145,146.544,"NG and Oceania","S New Guinea",NA,"aust1307","mala1545","east2712","ocea1241","west2818","papu1253","peri1258","cent2070","west2850","nucl1506","waim1251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"waim1252","Waima'a","wmh","language","Papunesia",-8.53416,126.317,"NG and Oceania","Oceania",NA,"aust1307","mala1545","timo1265","east2894","kawa1289","waim1252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"waiw1244","Waiwai","waw","language","South America",1.50881,-59.1417,"S America","NE South America",NA,"cari1283","paru1239","waiw1245","waiw1244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"waja1257","Wajarri","wbv","language","Australia",-28.1761,117.153,"Australia","S Australia",NA,"pama1250","sout3134","kart1249","kart1250","waja1257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"waja1259","Waja","wja","language","Africa",9.91175,11.7206,"Africa","African Savannah",NA,"atla1278","volt1241","nort3149","gura1261","cent2243","tula1256","tula1250","waja1259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wala1266","Wala","lgl","language","Papunesia",-8.81936,160.741,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","sout2853","mala1485","mala1540","mala1542","nort2833","wala1266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wall1257","East Uvean","wls","language","Papunesia",-13.2903,-176.207,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","cent2060","east2445","poly1242","nucl1485","east2758","wall1257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"walm1241","Walmajarri-Juwaliny","wmt","language","Australia",-19.7229,126.113,"Australia","S Australia",NA,"pama1250","dese1234","ngum1251","ngum1256","west3005","walm1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wamb1257","Wambule","wme","language","Eurasia",27.14808,86.47646,"S/SE Asia","Indic",NA,"sino1245","hima1249","maha1306","kira1253","west2424","chau1260","wamb1257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wamb1258","Wambayan","wmb","language","Australia",-17.496,135.683,"Australia","N Australia",NA,"mirn1241","guda1245","wamb1258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wamb1259","Wambon","wms","language","Papunesia",-5.44334,140.48,"NG and Oceania","S New Guinea",NA,"nucl1709","cent2116","awyu1265","grea1275","awyu1263","dumu1247","ketu1239","wamb1259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wand1267","Wandamen","wad","language","Papunesia",-2.25622,133.996,"NG and Oceania","N Coast New Guinea",NA,"aust1307","mala1545","east2712","sout3229","cend1238","yape1249","cent2277","ansu1238","wand1267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wand1278","Wandala","mfi","language","Africa",11.3169,13.8996,"Africa","African Savannah",NA,"afro1255","chad1250","bium1280","nort3156","marg1267","mand1472","wand1280","wand1281","wand1278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wang1291","Ngiyambaa","wyb","language","Australia",-30.6481,146.18,"Australia","S Australia",NA,"pama1250","sout3135","wira1261","wang1291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wanm1242","Wanman","wbt","language","Australia",-22.7078,122.325,"Australia","S Australia",NA,"pama1250","dese1234","wati1241","mart1257","warn1245","wanm1242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wann1242","Wan","wan","language","Africa",7.88773,-5.82092,"Africa","African Savannah",NA,"mand1469","east2697","sout3140","nwab1239","wanm1243","wann1242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"waor1240","Waorani","auc","language","South America",-1.12312,-76.683,"S America","NE South America",NA,"waor1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wapi1253","Wapishana","wap","language","South America",2.58744,-59.8021,"S America","NE South America",NA,"araw1281","negr1239","mapi1253","wapi1252","wapi1254","wapi1253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wapp1239","Wappo","wao","language","North America",38.25,-122.5,"W N America","California",NA,"yuki1242","wapp1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wara1292","Samue","wbf","language","Africa",10.7283,-5.37515,"Africa","African Savannah",NA,"atla1278","volt1241","nort3149","gura1261","samu1243","wara1292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wara1300","Waray (Philippines)","war","language","Papunesia",11.4911,125.012,"S/SE Asia","Oceania",NA,"aust1307","mala1545","grea1284","cent2246","bisa1268","cent2263","wara1304","sama1315","wara1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wara1303","Warao","wba","language","South America",7.50851,-59.3528,"S America","NE South America",NA,"wara1303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ward1246","Wardaman","wrr","language","Australia",-15.4155,132.604,"Australia","N Australia",NA,"yang1287","ward1246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ware1253","Warembori","wsa","language","Papunesia",-1.65941,137.566,"NG and Oceania","N Coast New Guinea",NA,"aust1307","mala1545","east2712","sout3229","lowe1409","ware1253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ware1255","Warekena do San Miguel",NA,"language","South America",2.904099,-67.092099,"S America","NE South America",NA,"araw1281","japu1236","nucl1764","nort3362","ware1256","ware1255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wari1268","Wari'","pav","language","South America",-10.69948,-64.56152,"S America","NE South America",NA,"chap1271","more1263","wari1269","wanh1234","wari1267","wari1268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"warj1242","War-Jaintia","aml","language","Eurasia",25.1154,91.6266,"S/SE Asia","Southeast Asia",NA,"aust1305","khas1273","khas1268","warj1242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"warl1254","Warlpiri","wbp","language","Australia",-20.1008,131.05,"Australia","S Australia",NA,"pama1250","dese1234","ngum1251","ngar1289","warl1254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"warl1255","Warlmanpa","wrl","language","Australia",-18.949,133.862,"Australia","S Australia",NA,"pama1250","dese1234","ngum1251","ngar1289","warl1255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"warl1256","Warluwara","wrb","language","Australia",-22.2909,138.738,"Australia","S Australia",NA,"pama1250","ngar1290","sout2766","thaw1238","warl1256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"waro1242","Waropen","wrp","language","Papunesia",-2.31142,136.633,"NG and Oceania","N Coast New Guinea",NA,"aust1307","mala1545","east2712","sout3229","waro1242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"warr1255","Warrgamay","wgy","language","Australia",-18.5468,146.179,"Australia","S Australia",NA,"pama1250","warr1255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"waru1264","Warrongo","wrg","language","Australia",-18.2496,144.37,"Australia","S Australia",NA,"pama1250","grea1282","guwa1245","mari1445","nort2757","waru1263","waru1264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"waru1265","Warumungu","wrm","language","Australia",-20.6479,134.375,"Australia","S Australia",NA,"pama1250","dese1234","waru1265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wash1253","Washo","was","language","North America",38.8184,-119.64,"W N America","Basin and Plains",NA,"wash1253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wask1241","Waskia","wsk","language","Papunesia",-4.57978,145.979,"NG and Oceania","N Coast New Guinea",NA,"nucl1709","mada1298","croi1234","grea1298","kowa1247","wask1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wath1238","Wathawurrung","wth","language","Australia",-37.68777565,144.1013148,"Australia","S Australia",NA,"pama1250","sout3135","vict1234","kuli1256","kuli1251","nucl1335","wath1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"waur1244","Waurá","wau","language","South America",-13.296,-53.6971,"S America","NE South America",NA,"araw1281","cent2413","cent2226","xing1249","waur1246","waur1245","waur1244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wawa1246","Wawa","www","language","Africa",6.68974,11.7802,"Africa","African Savannah",NA,"atla1278","volt1241","benu1247","bant1294","nort3168","mamb1309","niza1234","konj1251","mamb1310","vuti1235","vute1246","wawa1246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"waya1269","Wayana","way","language","South America",2.77537,-54.4429,"S America","NE South America",NA,"cari1283","guia1242","waya1272","waya1269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wayu1243","Wayuu","guc","language","South America",11.395566,-72.199791,"S America","NE South America",NA,"araw1281","cari1281","guaj1257","wayu1243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"weda1241","Wedau","wed","language","Papunesia",-10.1246,150.172,"NG and Oceania","S New Guinea",NA,"aust1307","mala1545","east2712","ocea1241","west2818","papu1253","nucl1744","nort2848","aret1241","taup1241","nucl1794","weda1242","weda1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wels1247","Welsh","cym","language","Eurasia",52,-4,"W and SW Eurasia","Europe",NA,"indo1319","clas1257","celt1248","nucl1715","tgbc1234","insu1254","bryt1239","oldm1247","wels1247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"weri1253","Weri","wer","language","Papunesia",-7.71834,146.914,"NG and Oceania","S New Guinea",NA,"kuni1270","weri1254","weri1253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"west2354","Western Frisian","fry","language","Eurasia",53.143,5.86091,"W and SW Eurasia","Europe",NA,"indo1319","clas1257","germ1287","nort3152","west2793","nort3175","angl1264","fris1239","mode1264","west2902","west2354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"west2369","Western Farsi","pes","language","Eurasia",32.9,53.3,"W and SW Eurasia","Greater Mesopotamia",NA,"indo1319","clas1257","indo1320","iran1269","sout3157","midd1352","mode1259","fars1254","fars1255","west2369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"west2386","Western Panjabi","pnb","language","Eurasia",30.0948,75.3474,"S/SE Asia","Indic",NA,"indo1319","clas1257","indo1320","indo1321","midd1375","cont1248","indo1324","sind1278","lahn1241","west2386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"west2392","Western Mari","mrj","language","Eurasia",56.22,46.569,"N-C Asia","Inner Asia",NA,"ural1272","mari1278","west2392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"west2415","Western Tamang","tdg","language","Eurasia",28.0239,85.0563,"S/SE Asia","Indic",NA,"sino1245","bodi1256","kaik1248","ghal1247","tama1367","nucl1729","west2415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"west2417","Western Muya","wmg","language","Eurasia",29.444,101.418,"S/SE Asia","Southeast Asia",NA,"sino1245","burm1265","naqi1236","qian1263","muya1239","west2417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"west2418","Western Magar","mrd","language","Eurasia",28.2462,83.511,"S/SE Asia","Indic",NA,"sino1245","hima1249","maha1306","kham1285","maga1261","west2418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"west2441","Western Arrarnta","are","language","Australia",-24.05052,133.24621,"Australia","S Australia",NA,"pama1250","aran1266","aran1267","sout3384","aran1263","west2441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"west2466","Western Karaboro","kza","language","Africa",10.6298,-4.76482,"Africa","African Savannah",NA,"atla1278","volt1241","nort3149","senu1239","kara1479","west2466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"west2516","West Uvean","uve","language","Papunesia",-20.4145,166.589,"NG and Oceania","Oceania",NA,"aust1307","mala1545","east2712","ocea1241","cent2060","east2445","poly1242","nucl1485","vanu1245","west2516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"west2538","West Tarangan","txn","language","Papunesia",-6.62046,134.168,"NG and Oceania","Oceania",NA,"aust1307","mala1545","aruu1241","west2538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"west2555","Western Bukidnon Manobo","mbb","language","Papunesia",7.6682,124.825,"S/SE Asia","Oceania",NA,"aust1307","mala1545","grea1284","mano1276","cent2255","east2778","west2829","west2554","west2555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"west2557","Western Subanon","suc","language","Papunesia",7.79964,122.341,"S/SE Asia","Oceania",NA,"aust1307","mala1545","grea1284","suba1253","west2811","west2557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"west2564","West Berawan","zbw","language","Papunesia",3.9815,114.528,"S/SE Asia","Southeast Asia",NA,"aust1307","mala1545","nort3253","nort3171","bera1263","bera1264","west2564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"west2594","Western Dani","dnw","language","Papunesia",-3.77127,138.217,"NG and Oceania","Interior New Guinea",NA,"nucl1709","dani1287","cent2233","west2594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
