"","glottocode","TLI0549","TLI0552","TLI0559","TLI0560","TLI0570","TLI0578","TLI0580","TLI0582","TLI0589","TLI0592","TLI0596","TLI0597","TLI0598","TLI0604","TLI0891","TLI0892","TLI0893","TLI1099","TLI1100","TLI1101","TLI1102","TLI1112","TLI1115","TLI1116"
"2793","payn1244","True","False","False","False","?","False","?","?","?","?","?","?","?","False","False","True","?","?","?","?","FALSE","?",NA,"?"
"2794","pech1241","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","False","?","?","TRUE","FALSE","?",NA,NA
"2796","pele1245","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"N"
"2799","pena1270","?","False","False","?","?","?","True","?","?","?","False","?","?","?","True","False","?","?","FALSE","?","FALSE","Neither","?","?"
"2802","perg1234","?","False","False","?","?","?","True","?","?","?","False","?","?","?","True","False","?","?","FALSE","?","FALSE","Neither","?","?"
"2804","pero1241","False","False","?","?","?","False","?","False","False","False","False","True","?","?","False","False",NA,"TRUE","FALSE","?","FALSE","Neither","?","?"
"2806","peve1243","False","False","?","?","?","False","?","True","True","False","False","True","?","?","True","False","False","?","?","FALSE","FALSE","Neither","?","?"
"2809","phol1237","True","False","False","False","?","?","False","False","?","False","False","?","False","False","False","False","?","TRUE","?","FALSE","FALSE","Neither",NA,"N"
"2810","phom1236","False","False","?","True","?","?","True","?","False","?","?","?","?","False","True","False","?","TRUE","FALSE","?","?","?",NA,"N"
"2812","phuz1235","True","False","False","False","?","?","True","True","?","False","False","?","False","False","False","True","?","TRUE","?","FALSE","FALSE","TreeInBark",NA,"N"
"2814","piap1246","?","False","False","?","True","False","False","False","False","False","?","?","?","?","False","?","?","FALSE","FALSE","?","FALSE","TreeInBark","N",NA
"2821","pina1252","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","True","?","?","?","?","?","?","N","N"
"2825","pint1250","?","False","?","?","False","False","False","?","False","?","?","?","?","?","False","True",NA,"FALSE","TRUE","?","FALSE","?",NA,"N"
"2829","pira1254","?","False","False","?","False","False","False","False","False","False","?","?","False","?","True",NA,"?","TRUE","FALSE","?","FALSE","Neither",NA,NA
"2835","pitt1247","?","False","False","?","False","False","False","?","False","?","?","?","?","?","False","False",NA,"FALSE","?","?","FALSE","?",NA,"N"
"2838","plat1254","True","False","False","True","False","False","False","False","False","False","False","?","False","False","False","False","?","FALSE","FALSE","FALSE","FALSE","Neither",NA,NA
"2840","play1240","?","False","False","?","False","False","False","False","False","False","?","?","False","?","False","?","?","FALSE","FALSE","?","FALSE","Neither",NA,NA
"2847","polc1243","?","False","?","?","?","?","?","False","False","False","False","True","?","?","True","False","?","?","?","?","?","Neither","?","?"
"2852","port1283","True","False","False","False","False","False","False","False","False","False","False","?","False","False","?","?","True","FALSE","FALSE","FALSE","FALSE","Neither",NA,"T"
"2861","psik1239","False","False","?","?","?","False","?","False","False","False","False","False","?","?","False","True","?","?","?","TRUE","FALSE","Neither","?","?"
"2863","puel1244","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","TRUE","FALSE","?","?","?",NA,"M"
"2864","puin1248","?","False","?","?","False","False","?","False","False","True","?","?","False","?","?","?","?","FALSE","FALSE","?","FALSE","TreeInBark",NA,"M"
"2866","pula1262","True","False","False","?","?","?","False","?","?","?","False","True","False","?","True","False","?","FALSE","FALSE","?","?","?","?","?"
"2870","pume1238","True","False","?","?","False","False","?","False","False","False","True","?","False","?","?","?","False","?","FALSE","FALSE","TRUE","Neither",NA,"M"
"2875","pure1242","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","TRUE","FALSE","?","?","?",NA,"T"
"2879","puta1243","False","False","?","?","?","False","?","False","False","False","False","True","?","?","False","False","?","?","?","FALSE","FALSE","Neither","?","?"
"2886","pyon1239","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?","?","N"
"2887","pyuu1245","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","True","?","?","?","?","?","?",NA,"N"
"2889","qaqe1238","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","False","?","?","?","?","?",NA,"N"
"2891","qawa1238","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","FALSE","FALSE","?","?","?",NA,"T"
"2893","qili1234","?","?","?","?","False","?","?","?","False","?","False","?","?","?","False","False","?","?","FALSE","FALSE","FALSE","?",NA,"N"
"2898","quil1240","False","False","?","?","False","False","?","True","False","False","False","?","False","?","?",NA,"False","TRUE","TRUE","TRUE","FALSE","Neither",NA,NA
"2902","rahu1234","?","True","False","?","True","?","?","?","False","?","False","?","?","?","?","?","?","TRUE","FALSE","?","FALSE","BarkAndSkin",NA,"N"
"2907","rama1270","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","False","TRUE","FALSE","?","?","?","N","M"
"2913","rapt1240","False","False","False","False","?","False","?","?","?","?","?","?","?","False","False","False","?","?","?","?","FALSE","?",NA,"N"
"2924","remp1241","False","False","False","False","?","False","?","?","?","?","?","?","?","False","False","False","?","?","?","?","FALSE","?",NA,"N"
"2935","rita1239","?","False","?","?","False","False","False","?","False","?","?","?","?","?","True","False",NA,"?","?","?","FALSE","?",NA,"N"
"2937","roma1327","False","False","False","False","False","False","True","False","False","False","False","?","False","False","?","?","True","FALSE","FALSE","FALSE","FALSE","Neither","?","T"
"2940","rong1266","?","True","False","?","False","False","?","False","False","False","?","?","False","?","?","False","?","?","FALSE","?","FALSE","?",NA,"N"
"2946","roto1249","False","False","?","?","False","False","?","False","False","False","False","?","False","?","?",NA,"False","?","FALSE","FALSE","FALSE","Neither",NA,NA
"2951","rumu1243","False","False","?","?","False","False","?","False","False","False","?","?","?","?","?","?","?","?","FALSE","FALSE","?","Neither",NA,NA
"2954","rupa1234","?","True","False","?","True","?","?","?","False","?","False","?","?","?","?","?","?","TRUE","FALSE","?","FALSE","BarkAndSkin",NA,"N"
"2969","saep1240","True","False","False","?","?","False","?","?","?","?","?","?","?","?","False","False","?","?","?","?","FALSE","?","N","N"
"2970","safe1240","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","?","?","?"
"2972","sahu1245","False","False","?","?","True","False","?","False","False","False","False","?","False","?","?","?","?","?","FALSE","FALSE","FALSE","BarkAndSkin","?","?"
"2976","sala1264","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","False","?","?","?","?","?","M","T"
"2978","sali1253","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?",NA,"M"
"2980","sali1298","?","False","False","?","False","False","False","False","False","False","?","?","False","?","?","?","?","FALSE","FALSE","?","FALSE","Neither",NA,NA
"2986","samo1303","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","False","?","?","?","?","?",NA,"N"
"2988","samo1306","True","False","False","False","?","False","?","?","?","?","?","?","?","False","False","False","?","?","?","?","FALSE","?",NA,"N"
"2990","sana1281","False","False","?","?","True","False","?","False","False","False","False","?","False","?","?","?","?","?","FALSE","TRUE","FALSE","Neither",NA,"T"
"2994","sand1270","?","?","?","?","?","?","False","?","False","?","False","?","?","?","True","False","?","FALSE","?","?","FALSE","TreeInBark",NA,"?"
"2998","sang1321","True","False","False","False","?","False","True","False","False","False","?","?","False","False","False","False","?","FALSE","FALSE","?","FALSE","?",NA,"N"
"3002","sani1265","True","False","False","False","True","?","?","False","False","False","False","?","?","True","False","False","?","FALSE","FALSE","?","FALSE","?",NA,"N"
"3003","sani1269","False","False","False","False","True","?","?","False","False","False","False","?","?","True","False","False","?","FALSE","FALSE","?","FALSE","?",NA,"N"
"3004","sani1270","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","True","?","?","?","?","?","?",NA,"N"
"3008","sanm1287","?","True","?","?","False","False","?","True","True","False","False","?","?","?","?","?","False","FALSE","FALSE","FALSE","FALSE","TreeInBark",NA,"M"
"3019","sapo1254","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?","M","M"
"3022","sara1340","False","False","False","False","True","False","True","False","False","False","False","?","False","True","False","True","?","TRUE","FALSE","TRUE","FALSE","BarkAndSkin","M",NA
"3024","saru1243","False","False","False","False","?","False","?","?","?","?","?","?","?","False","False","False","?","?","?","?","FALSE","?",NA,"N"
"3032","savo1255","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"N"
"3035","sawi1256","?","True","?","?","True","False","?","False","False","False","True","?","?","?","False","False","?","?","?","TRUE","FALSE","Neither","?","?"
"3037","saya1246","False","False","?","?","?","False","?","False","False","False","False","False","?","?","True","False","True","?","?","?","FALSE","Neither","?","?"
"3038","sayu1241","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","TRUE","FALSE","?","?","?",NA,"M"
"3042","seco1241","?","False","False","?","False","False","False","False","False","True","?","?","False","?","False","?","?","FALSE","FALSE","?","FALSE","Neither",NA,"M"
"3053","selk1253","True","False","False","True","False","False","True","False","False","False","False","?","False","False","False","False","?","TRUE","FALSE","FALSE","FALSE","Neither","M","?"
"3063","seou1239","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?","N","N"
"3067","seri1257","True","False","?","?","False","False","?","False","False","False","False","?","True","?","?","?","False","TRUE","TRUE","TRUE","FALSE","TreeInBark",NA,"M"
"3069","sese1246","False","False","False","False","False","False","False","False","False","False","False","?","False","False","True","True","?","FALSE","FALSE","FALSE","FALSE","Neither","M",NA
"3076","shan1274","True","False","False","False","False","False","False","False","?","?","False","False","?","False","False","True","?","FALSE","FALSE","FALSE","FALSE","?",NA,"N"
"3083","shas1239","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","TRUE","?","?","?","?","M"
"3086","shee1238","?","?","?","True","True","False","False","?","False","?","False","True","?","True","False","False","?","?","FALSE","FALSE","FALSE","?",NA,"M"
"3089","shek1244","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?",NA,"N"
"3096","sher1261","?","True","False","?","True","?","?","?","False","?","False","?","?","?","False","False","?","TRUE","FALSE","?","FALSE","BarkAndSkin",NA,"N"
"3098","shil1265","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?","?","?"
"3107","shua1257","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","TRUE","?","?","?","?","M"
"3115","sich1238","?","?","False","?","False","False","False","?","False","?","False","?","?","?","?","?","False","FALSE","FALSE","FALSE","FALSE","Neither",NA,"N"
"3119","siha1245","True","False","False","False","?","False","?","?","?","?","?","?","?","False","True","False","?","?","?","?","FALSE","?",NA,NA
"3127","sile1255","False","False","True","False","?","False","?","?","?","?","?","?","?","False","False","True","?","?","?","?","FALSE","?",NA,"N"
"3128","silo1240","False","?","False","False","?","False","?","?","?","?","?","?","?","False","False","False","?","?","?","?","FALSE","?",NA,"N"
"3137","sino1246","True","False","False","False","False","False","True","False","True","False","?","?","False","False","False","False","?","FALSE","FALSE","?","FALSE","Neither",NA,"N"
"3138","sins1241","False","False","False","?","?","False","?","?","?","?","?","?","?","?","True","True","?","?","?","?","FALSE","?",NA,"N"
"3139","sion1247","?","True","False","?","False","False","False","False","False","False","?","?","?","?","True","?","?","TRUE","FALSE","?","?","Neither",NA,"M"
"3143","siri1274","?","True","False","?","False","False","False","False","False","False","?","?","False","?","True",NA,"?","FALSE","FALSE","?","FALSE","Neither",NA,NA
"3146","situ1238","True","False","False","False","False","False","True","?","False","?","False","False","?","False","False","False","?","FALSE","FALSE","FALSE","FALSE","?",NA,"N"
"3151","skol1241","False","False","False","False","False","False","True","False","False","False","False","?","False","False","False","False","False","TRUE","FALSE","FALSE","FALSE","Neither","M","T"
"3152","slov1268","True","False","False","False","False","False","True","False","False","False","False","?","False","False","False","True","False","TRUE","FALSE","FALSE","FALSE","Neither",NA,"T"
"3153","slov1269","False","False","False","False","False","False","True","False","False","False","False","?","False","False","False","True","True","TRUE","FALSE","FALSE","FALSE","Neither",NA,"T"
"3164","sopp1247","False","False","False","?","?","False","?","?","?","?","?","?","?","?","False","False","?","?","?","?","FALSE","?",NA,"N"
"3171","sout2674","False","False","False","False","False","False","True","False","False","False","False","?","False","False","False","False","False","TRUE","FALSE","FALSE","FALSE","Neither","M","T"
"3175","sout2722","True","True","False","False","?","?","False","False","?","False","False","?","False","False","False","False","?","TRUE","?","FALSE","FALSE","TreeInBark",NA,"N"
"3180","sout2732","True","True","False","False","False","?","True","False","False","?","?","?","False","False","False","False","?","TRUE","FALSE","?","FALSE","?",NA,"N"
"3184","sout2754","?","?","?","False","True","False","False","?","False","?","False","True","?","True","True","True","?","?","FALSE","TRUE","FALSE","?",NA,"M"
"3187","sout2774","True","False","?","?","False","False","?","True","False","False","False","?","False","?","?","?","?","?","?","FALSE","FALSE","?",NA,NA
"3206","sout2941","?","False","?","False","?","False","False","False","?","False","?","?","False","True","?","False","?","TRUE","FALSE","?","?","?","N",NA
"3208","sout2949","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","True","False","?","?","?","?","?","M",NA
"3215","sout2985","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?","M","M"
"3224","sout3210","False","False","False","False","True","False","False","False","False","False","False","?","False","False","False","True","?","FALSE","FALSE","FALSE","FALSE","Neither",NA,"N"
"3230","stan1288","True","False","False","False","False","False","False","False","False","False","False","?","False","False","?","?","False","FALSE","FALSE","FALSE","FALSE","Neither","M","T"
"3231","stan1289","False","False","False","False","False","False","False","False","False","False","False","?","False","False","?","?","?","FALSE","FALSE","FALSE","FALSE","Neither","?","T"
"3232","stan1290","False","False","False","?","?","?","False","False","?","False","?","?","False","?","?","?","True","FALSE","FALSE","FALSE","FALSE","Neither","M","T"
"3233","stan1293","False","False","False","?","?","?","False","False","?","False","?","?","False","?","?","?","False","FALSE","FALSE","FALSE","FALSE","Neither","M","?"
"3234","stan1295","False","False","False","?","?","?","False","False","?","False","?","?","False","?","?","?","True","FALSE","FALSE","FALSE","FALSE","Neither","M","T"
"3236","stan1318","False","False","False","False","False","False","False","False","False","False","False","?","False","False","?","?","?","FALSE","FALSE","FALSE","FALSE","Neither",NA,NA
"3256","suma1270","False","False","False","?","?","False","?","?","?","?","?","?","?","?","False","False","?","?","?","?","FALSE","?",NA,"N"
"3258","sume1241","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"T"
"3259","sumi1235","False","False","False","False","True","False","False","False","False","False","?","?","False","False","False","False","False","TRUE","FALSE","?","FALSE","TreeInBark","N","N"
"3260","sumt1234","?","True","False","?","False","False","?","?","False","?","False","?","?","?","True","False","?","?","?","?","FALSE","TreeInBark",NA,"N"
"3264","suri1267","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","FALSE","FALSE","?","?","?",NA,NA
"3268","susu1250","True","False","False","?","?","?","False","?","?","?","False","True","False","?","True","False","?","TRUE","FALSE","?","?","?","?","?"
"3272","svan1243","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?","?","?"
"3273","swah1253","True","True","?","?","False","False","?","False","False","False","False","?","False","?","?","?","False","TRUE","FALSE","?","FALSE","Neither","M",NA
"3276","swed1254","False","False","?","?","False","False","?","False","False","False","False","?","False","?","?","?","True","?","FALSE","FALSE","FALSE","Neither",NA,"T"
"3278","sydn1236","?","False","False","?","False","False","False","?","?","?","?","?","?","?","True","False",NA,"?","?","?","FALSE","?",NA,"?"
"3283","tabl1243","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","?","?","?"
"3284","tabr1243","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?",NA,"M"
"3300","taki1248","True","False","False","False","True","False","True","False","False","False","False","?","False","False","False","False","?","FALSE","FALSE","FALSE","FALSE","Neither",NA,NA
"3306","talu1238","True","True","False","False","True","?","?","?","False","?","False","?","?","False","False","False","?","FALSE","FALSE","?","FALSE","?",NA,"N"
"3312","tami1289","False","False","False","True","False","False","True","False","False","False","False","?","False","False","?","?","?","TRUE","FALSE","FALSE","FALSE","Neither","N","N"
"3324","tang1372","True","False","False","False","True","?","?","False","False","False","False","?","?","False","True","True","?","FALSE","FALSE","?","FALSE","?",NA,"N"
"3329","tari1256","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","FALSE","FALSE","?","?","?","N",NA
"3330","tari1263","True","False","?","?","False","False","?","False","False","False","?","?","False","?","?","?","?","?","FALSE","TRUE","FALSE","?","N",NA
"3332","taro1264","True","False","?","?","False","False","?","False","False","False","False","?","False","?","?","?","False","?","FALSE","FALSE","FALSE","Neither",NA,NA
"3338","tatu1247","?","False","False","?","True","False","False","False","False","False","?","?","False","?","True",NA,"?","FALSE","FALSE","?","FALSE","TreeInBark",NA,NA
"3339","taua1242","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?","N","N"
"3340","taul1251","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?","?","?"
"3350","tebu1239","?","False","False","?","?","?","True","?","?","?","False","?","?","?","True","False","?","?","FALSE","?","?","Neither","?","?"
"3356","tehu1242","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","FALSE","FALSE","?","?","?",NA,"M"
"3357","teiw1235","?","False","?","False","True","False","?","False","False","False","False","?","?","False","?","?","?","?","?","?","FALSE","TreeInBark","?","?"
"3365","telu1262","True","False","False","False","False","False","False","False","False","False","False","?","False","False","?","?","?","TRUE","FALSE","FALSE","FALSE","TreeInBark","N","N"
"3379","tera1251","False","False","?","?","?","False","?","False","False","False","False","False","?","?","False","True","False","?","?","?","?","Neither","?","?"
"3380","tere1278","True","False","?","?","False","False","?","False","False","False","False","?","False","?","?","?","?","?","FALSE","FALSE","FALSE","Neither","N",NA
"3382","teri1250","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","True","?","FALSE","FALSE","TRUE","FALSE","?",NA,NA
"3390","tewa1260","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?","?","?"
"3396","than1255","?","False","False","?","False","False","False","False","False","False","?","?","?","?","False","False","?","?","FALSE","?","FALSE","Neither",NA,"N"
"3408","ticu1245","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","TRUE","FALSE","?","?","?"
"3409","tido1248","?","?","?","?","?","?","?","?","?","?","?","?","?","?","True","True","?","?","?","?","?","?","N","N"
"3421","tima1241","True","False","?","?","False","?","?","True","?","False","False","?","?","?","?","?","?","?","FALSE","FALSE","FALSE","?",NA,NA
"3432","tira1258","?","True","False","?","?","?","True","?","?","?","False","?","?","?","True","False","?","?","FALSE","?","FALSE","Neither","?","?"
"3441","toar1246","False","False","?","?","False","False","?","True","False","False","False","?","False","?","?","?","False","TRUE","FALSE","FALSE","FALSE","TreeInBark",NA,NA
"3443","toba1269","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?","?","?"
"3450","togo1254","?","False","False","?","?","?","True","?","?","?","False","?","?","?","False","False","?","?","?","?","FALSE","Neither","?","?"
"3451","toho1245","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","TRUE","FALSE","TRUE","FALSE","?",NA,"M"
"3456","toll1241","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","TRUE","FALSE","?","N",NA
"3459","tomm1242","?","False","False","?","?","?","True","?","?","?","False","?","?","?","True","False","?","?","FALSE","?","FALSE","Neither","?","?"
"3470","toro1253","?","False","False","?","?","?","True","?","?","?","False","?","?","?","True","False","?","?","FALSE","?","FALSE","Neither","?","?"
"3475","toto1305","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","TRUE","FALSE","?","?","?",NA,"M"
"3476","toto1306","?","False","False","?","False","False","False","False","False","False","?","?","False","?","False","True","?","FALSE","FALSE","?","FALSE","Neither","N","N"
"3477","touo1238","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?",NA,"N"
"3487","tsha1245","?","False","False","?","?","?","?","?","False","?","False","?","?","?","False","False","False","?","FALSE","?","FALSE","?",NA,"N"
"3488","tsho1240","False","False","False","False","False","False","True","False","False","False","False","False","?","False","False","False","?","FALSE","FALSE","FALSE","FALSE","Neither",NA,"N"
"3496","tswa1253","?","?","False","False","False","?","?","False","False","False","False","?","?","False","?","?","?","FALSE","FALSE","?","?","Neither","N",NA
"3515","tuni1252","True","False","?","?","False","False","?","False","False","False","False","?","True","?","?","?","False","FALSE","TRUE","TRUE","FALSE","BarkAndSkin",NA,"M"
"3519","tuol1234","?","False","?","?","?","?","False","?","?","?","False","?","?","?","True","True","?","?","FALSE","?","FALSE","Neither",NA,"N"
"3523","turk1304","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","False","TRUE","FALSE","?","?","?","M","T"
"3529","tuyu1244","?","?","?","?","True","False","?","True","False","False","?","?","False","?","?",NA,"?","FALSE","FALSE","?","?","?",NA,NA
"3536","tzot1259","False","False","False","?","True","False","True","True","False","False","False","?","False","?","False","True","False","TRUE","FALSE","TRUE","FALSE","Neither","?",NA
"3539","uare1241","True","False","False","?","False","False","False","?","False","?","?","?","?","?","False","False","?","FALSE","FALSE","?","FALSE","Neither",NA,NA
"3542","udih1248","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","?","?","?","?","?"
"3544","udmu1245","False","False","False","True","False","False","True","False","False","False","False","?","False","False","?","True","?","FALSE","FALSE","FALSE","FALSE","Neither","M","?"
"3551","ukur1240","False","False","False","False","?","False","?","?","?","?","?","?","?","False","False","False","?","?","?","?","FALSE","?",NA,"N"
"3554","ulwa1239","?","?","?","?","?","?","?","?","?","?","?","?","?","?","True","False","False","?","?","?","?","?",NA,"M"
"3557","umat1237","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","?","?","?","?","M"
"3564","umpi1239","?","False","False","?","False","False","False","?","False","?","?","?","?","?","True","False",NA,"?","?","?","?","?",NA,NA
"3567","undu1236","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?",NA,"N"
"3580","urap1240","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?",NA,NA
"3585","urig1240","False","False","False","?","?","False","?","?","?","?","?","?","?","?","False","False","?","?","?","?","FALSE","?",NA,"N"
"3594","usan1239","False","False","False","False","?","False","?","?","?","?","?","?","?","False","False","False","False","?","?","?","FALSE","?","M","N"
"3597","utar1238","False","False","False","False","?","False","?","?","?","?","?","?","?","False","False","True","?","?","?","?","?","?",NA,"N"
"3601","utuu1240","False","False","False","False","?","False","?","?","?","?","?","?","?","False","False","False","?","?","?","?","FALSE","?",NA,"N"
"3602","uyaa1238","False","False","False","?","?","False","?","?","?","?","?","?","?","?","True","False","?","?","?","?","FALSE","?",NA,"N"
"3624","veps1250","True","False","False","False","False","False","True","False","False","False","False","?","False","False","False","True","False","TRUE","FALSE","FALSE","FALSE","Neither","M","T"
"3627","viet1252","True","True","?","?","?","False","?","False","False","False","False","?","False","?","?","?","?","?","FALSE","FALSE","?","Neither",NA,"M"
"3640","wabo1241","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","True","?","?","?","?","?","?","M",NA
"3645","waga1260","?","False","False","?","False","False","False","?","False","?","?","?","?","?","False","False",NA,"?","?","?","FALSE","?",NA,NA
"3652","waim1255","?","True","False","?","False","False","False","?","False","?","?","?","False","?","True",NA,"?","FALSE","FALSE","?","FALSE","Neither",NA,NA
"3654","waja1257","?","False","False","?","False","False","False","?","False","?","?","?","?","?","False","False",NA,"FALSE","?","?","?","?",NA,"N"
"3663","wama1247","False","?","False","False","?","False","?","?","?","?","?","?","?","False","False","False","?","?","?","?","FALSE","?",NA,"N"
"3665","wamb1258","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"FALSE","TRUE","?","?","?","?","?"
"3670","wana1269","?","False","False","False","?","False","?","?","?","?","?","?","?","False","False","True","?","?","?","?","FALSE","?",NA,"N"
"3671","wanc1238","True","?","False","?","False","?","True","?","?","?","?","?","False","?","False","False","?","FALSE","FALSE","?","FALSE","TreeInBark",NA,"N"
"3674","wand1278","True","False","?","?","?","True","?","False","False","False","False","True","?","?","False","True","?","?","?","FALSE","FALSE","TreeInBark","?","?"
"3677","wang1289","?","False","False","?","?","False","False","?","False","?","?","?","?","?","False","False",NA,"?","?","?","FALSE","?","M","?"
"3681","wanm1242","?","False","False","?","False","False","False","?","False","?","?","?","?","?","False","False",NA,"?","?","?","FALSE","?",NA,NA
"3685","wany1246","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","?","?","?","?","?","?",NA,NA
"3687","waor1240","True","True","?","?","False","False","?","True","False","False","True","?","False","?","?","?",NA,"?","FALSE","TRUE",NA,"Neither","M","M"
"3689","wapp1239","False","False","?","?","False","False","?","True","False","False","False","?","False","?","?","?","False","FALSE","FALSE","TRUE","FALSE","Neither",NA,"M"
"3692","wara1302","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","N","M"
"3693","wara1303","?","False","?","?","False","False","?","True","False","True","True","?","?","?","?","?","False","FALSE","FALSE","TRUE","?","BarkAndSkin","M",NA
"3694","ward1246","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"FALSE","FALSE","?","?","?","?","?"
"3697","wari1262","?","False","False","?","False","False","False","?","False","?","?","?","?","?","False","False",NA,"?","?","?","FALSE","?",NA,"N"
"3701","warl1254","?","False","False","?","False","False","True","?","False","?","?","?","?","?","True","False",NA,"FALSE","TRUE","TRUE","FALSE","?",NA,"N"
"3702","warl1255","?","False","False","?","False","False","True","?","False","?","?","?","?","?","False","False",NA,"?","?","?","FALSE","?",NA,"N"
"3703","warl1256","?","False","False","?","False","False","False","?","False","?","?","?","?","?","?","False","?","?","?","?","FALSE","?","?","?"
"3708","waru1264","?","False","False","?","?","False","True","?","False","?","?","?","?","?","False","False",NA,"?","?","?","FALSE","?",NA,NA
"3709","waru1265","?","False","False","?","False","False","True","?","False","?","?","?","?","?","False","False",NA,"?","?","?","FALSE","?",NA,NA
"3711","wash1253","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","?","?","?","?","?",NA,"M"
"3712","wask1241","False","False","False","False","?","False","?","?","?","?","?","?","?","False","True","False","?","?","?","?","?","?","M","M"
"3714","wath1238","?","False","False","?","False","False","True","?","False","?","?","?","?","?","False","False",NA,"FALSE","FALSE","?","?","?",NA,NA
"3718","waya1270","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","False","False","FALSE","FALSE","?","?","?","?","?"
"3721","wayu1243","?","?","?","?","False","False","?","False","False","False","?","?","False","?","?","?","?","FALSE","FALSE","?","FALSE","?",NA,NA
"3724","wein1239","True","False","False","False","True","?","?","False","False","False","False","?","?","False","False","False","?","FALSE","FALSE","?","FALSE","?",NA,"N"
"3725","wela1234","?","False","False","?","False","False","?","?","False","?","False","?","?","?","True","False","?","?","?","?","FALSE","?",NA,"N"
"3727","wels1247","True","False","False","False","False","False","False","False","False","False","False","?","False","False","False","True","False","FALSE","FALSE","FALSE","FALSE","Neither",NA,"T"
"3733","wers1238","?","False","?","False","False","False","?","True","False","True","False","False","?","False","?","False","?","?","?","FALSE","FALSE","TreeInBark","?","?"
"3734","west1506","True","?","False","False","True","False","True","?","False","?","False","?","False","False","False","False","?","?","FALSE","?","FALSE","Neither",NA,"?"
